Data,Umidita R.,Batteria,Temperatura
2016-01-02 21:52:36,"5,9","9,4","57,2"
2016-01-02 22:22:36,"5,9","9,4","57,2"
2016-01-02 22:52:36,"5,9","9,4","56,2"
2016-01-02 23:22:36,"5,9","9,4","56,8"
2016-01-02 23:52:36,"5,9","9,4","57,2"
2016-01-03 00:22:36,"5,9","9,4","57,7"
2016-01-03 00:52:36,"5,9","9,5","57,7"
2016-01-03 01:22:36,"5,9","9,5","56,8"
2016-01-03 01:52:36,"5,9","9,5","57,2"
2016-01-03 02:22:36,"5,9","9,6","57,8"
2016-01-03 02:52:36,"5,9","9,6","56,2"
2016-01-03 03:22:36,"5,9","9,6","57,2"
2016-01-03 03:52:36,"5,9","9,6","57,8"
2016-01-03 04:22:36,"5,9","9,6","56,8"
2016-01-03 04:52:36,"5,9","9,5","57,2"
2016-01-03 05:22:36,"5,9","9,5","57,8"
2016-01-03 05:52:36,"5,9","9,6","57,2"
2016-01-03 06:22:36,"5,9","9,6","57,8"
2016-01-03 06:52:36,"5,9","9,7","58,2"
2016-01-03 07:22:36,"5,9","9,6","56,8"
2016-01-03 07:52:36,"5,9","9,8","57,8"
2016-01-03 08:22:36,"5,9","9,7","56,3"
2016-01-03 08:52:36,"5,9","9,8","57,8"
2016-01-03 09:22:36,"5,9","9,6","56,8"
2016-01-03 09:52:36,"5,9","9,7","57,8"
2016-01-03 10:22:36,"5,9","9,6","57,2"
2016-01-03 10:52:36,"5,9","9,6","57,2"
2016-01-03 11:22:36,"5,9","9,8","57,8"
2016-01-03 11:52:36,"5,9","9,6","56,8"
2016-01-03 12:22:36,"5,9","9,7","57,8"
2016-01-03 12:52:36,"5,9","9,8","57,8"
2016-01-03 13:22:36,"5,9","9,8","56,8"
2016-01-03 13:52:36,"5,9","9,9","57,8"
2016-01-03 14:22:36,"5,9","9,9","57,2"
2016-01-03 14:52:36,"5,9",10,"57,8"
2016-01-03 15:22:36,"5,9","9,9","56,3"
2016-01-03 15:52:36,"5,9","9,9","57,2"
2016-01-03 16:22:36,"5,9","9,8","57,2"
2016-01-03 16:52:36,"5,9","9,9","57,8"
2016-01-03 17:22:36,"5,9","9,9","56,9"
2016-01-03 17:52:36,"5,9","9,8","57,2"
2016-01-03 18:22:36,"5,9","9,8","57,8"
2016-01-03 18:52:36,"5,9","9,9","57,8"
2016-01-03 19:22:36,"5,9","9,8","56,3"
2016-01-03 19:52:36,"5,9","9,8","57,2"
2016-01-03 20:22:36,"5,9","9,8","57,2"
2016-01-03 20:52:36,"5,9","9,7","57,2"
2016-01-03 21:22:36,"5,9","9,7","57,2"
2016-01-03 21:52:36,"5,9","9,7","57,2"
2016-01-03 22:22:36,"5,9","9,7","57,2"
2016-01-03 22:52:36,"5,9","9,7","57,2"
2016-01-03 23:22:36,"5,9","9,6","57,2"
2016-01-03 23:52:36,"5,9","9,6","56,8"
2016-01-04 00:22:36,"5,9","9,6","56,8"
2016-01-04 00:52:36,"5,9","9,6","56,8"
2016-01-04 01:22:36,"5,9","9,6","56,8"
2016-01-04 01:52:36,"5,9","9,6","56,8"
2016-01-04 02:22:36,"5,9","9,6","56,8"
2016-01-04 02:52:36,"5,9","9,6","56,8"
2016-01-04 03:22:36,"5,9","9,6","56,2"
2016-01-04 03:52:36,"5,9","9,6","56,2"
2016-01-04 04:22:36,"5,9","9,6","56,2"
2016-01-04 04:52:36,"5,9","9,6","56,2"
2016-01-04 05:22:36,"5,9","9,6","56,2"
2016-01-04 05:52:36,"5,9","9,6","56,2"
2016-01-04 06:22:36,"5,9","9,5","56,2"
2016-01-04 06:52:36,"5,9","9,5","56,2"
2016-01-04 07:22:36,"5,9","9,5","56,2"
2016-01-04 07:52:36,"5,9","9,6","56,2"
2016-01-04 08:22:36,"5,9","9,6","56,2"
2016-01-04 08:52:36,"5,9","9,5","56,2"
2016-01-04 09:22:36,"5,9","9,5","56,8"
2016-01-04 09:52:36,"5,9","9,5","56,8"
2016-01-04 10:22:36,"5,9","9,5","56,8"
2016-01-04 10:52:36,"5,9","9,6","56,8"
2016-01-04 11:22:36,"5,9","9,6","56,8"
2016-01-04 11:52:36,"5,9","9,6","56,8"
2016-01-04 12:22:36,"5,9","9,5","57,2"
2016-01-04 12:52:36,"5,9","9,5","57,2"
2016-01-04 13:22:36,"5,9","9,6","57,2"
2016-01-04 13:52:36,"5,9","9,5","57,2"
2016-01-04 14:22:36,"5,9","9,6","57,2"
2016-01-04 14:52:36,"5,9","9,6","57,8"
2016-01-04 15:22:36,"5,9","9,6","57,8"
2016-01-04 15:52:36,"5,9","9,6","57,8"
2016-01-04 16:22:36,"5,9","9,6","57,8"
2016-01-04 16:52:36,"5,9","9,6","57,8"
2016-01-04 17:22:36,"5,9","9,6","57,8"
2016-01-04 17:52:36,"5,9","9,6","58,2"
2016-01-04 18:22:36,"5,9","9,5","57,8"
2016-01-04 18:52:36,"5,9","9,5","58,1"
2016-01-04 19:22:36,"5,9","9,5","58,1"
2016-01-04 19:52:36,"5,9","9,5","58,1"
2016-01-04 20:22:36,"5,9","9,6","58,1"
2016-01-04 20:52:36,"5,9","9,6","55,4"
2016-01-04 21:22:36,"5,9","9,6","57,2"
2016-01-04 21:52:36,"5,9","9,6","57,8"
2016-01-04 22:22:36,"5,9","9,6","57,8"
2016-01-04 22:52:36,"5,9","9,6","58,2"
2016-01-04 23:22:36,"5,9","9,6","56,2"
2016-01-04 23:52:36,"5,9","9,6","57,2"
2016-01-05 00:22:36,"5,9","9,6","57,8"
2016-01-05 00:52:36,"5,9","9,6","58,2"
2016-01-05 01:22:36,"5,9","9,6","56,2"
2016-01-05 01:52:36,"5,9","9,6","57,2"
2016-01-05 02:22:36,"5,9","9,6","57,8"
2016-01-05 02:52:36,"5,9","9,6","57,8"
2016-01-05 03:22:36,"5,9","9,6","58,2"
2016-01-05 03:52:36,"5,9","9,6","55,4"
2016-01-05 04:22:36,"5,9","9,6","57,2"
2016-01-05 04:52:36,"5,9","9,5","57,2"
2016-01-05 05:22:36,"5,9","9,6","57,8"
2016-01-05 05:52:36,"5,9","9,5","57,8"
2016-01-05 06:22:36,"5,9","9,5","57,8"
2016-01-05 06:52:36,"5,9","9,6","58,1"
2016-01-05 07:22:36,"5,9","9,6","56,2"
2016-01-05 07:52:36,"5,9","9,5","57,2"
2016-01-05 08:22:36,"5,9","9,5","57,2"
2016-01-05 08:52:36,"5,9","9,5","57,8"
2016-01-05 09:22:36,"5,9","9,4","57,8"
2016-01-05 09:52:36,"5,9","9,4","57,7"
2016-01-05 10:22:36,"5,9","9,5","57,2"
2016-01-05 10:52:36,"5,9","9,5","57,2"
2016-01-05 11:22:36,"5,9","9,5","57,8"
2016-01-05 11:52:36,"5,9","9,6","57,8"
2016-01-05 12:22:36,"5,9","9,6","57,2"
2016-01-05 12:52:36,"5,9","9,6","57,8"
2016-01-05 13:22:36,"5,9","9,6","56,8"
2016-01-05 13:52:36,"5,9","9,7","57,8"
2016-01-05 14:22:36,"5,9","9,6","55,9"
2016-01-05 14:52:36,"5,9","9,6","57,2"
2016-01-05 15:22:36,"5,9","9,6","57,8"
2016-01-05 15:52:36,"5,9","9,5","57,2"
2016-01-05 16:22:36,"5,9","9,7","58,1"
2016-01-05 16:52:36,"5,9","9,8","57,2"
2016-01-05 17:22:36,"5,9","9,7","56,8"
2016-01-05 17:52:36,"5,9","9,8","57,8"
2016-01-05 18:22:36,"5,9","9,7","56,3"
2016-01-05 18:52:36,"5,9","9,8","58,2"
2016-01-05 19:22:36,"5,9","9,9","57,2"
2016-01-05 19:52:36,"5,9","9,8","56,3"
2016-01-05 20:22:36,"5,9","9,9","57,8"
2016-01-05 20:52:36,"5,9","9,9","57,2"
2016-01-05 21:22:36,"5,9","9,8","56,3"
2016-01-05 21:52:36,"5,9","9,9","57,8"
2016-01-05 22:22:36,"5,9","9,8","57,2"
2016-01-05 22:52:36,"5,9","9,9","57,2"
2016-01-05 23:22:36,"5,9",10,"57,2"
2016-01-05 23:52:36,"5,9","9,8","56,9"
2016-01-06 00:22:36,"5,9","9,9","57,8"
2016-01-06 00:52:36,"5,9","9,8","57,2"
2016-01-06 01:22:36,"5,9","9,9","57,8"
2016-01-06 01:52:36,"5,9","9,8","57,2"
2016-01-06 02:22:36,"5,9","9,9","57,8"
2016-01-06 02:52:36,"5,9","9,8","57,2"
2016-01-06 03:22:36,"5,9","9,8","57,8"
2016-01-06 03:52:36,"5,9","9,8","57,2"
2016-01-06 04:22:36,"5,9","9,9","57,8"
2016-01-06 04:52:36,"5,9","9,8","56,9"
2016-01-06 05:22:36,"5,9","9,8","57,8"
2016-01-06 05:52:36,"5,9","9,8","56,3"
2016-01-06 06:22:36,"5,9","9,7","57,2"
2016-01-06 06:52:36,"5,9","9,7","57,8"
2016-01-06 07:22:36,"5,9","9,6","57,2"
2016-01-06 07:52:36,"5,9","9,7","57,8"
2016-01-06 08:22:36,"5,9","9,6","57,2"
2016-01-06 08:52:36,"5,9","9,7","57,8"
2016-01-06 09:22:36,"5,9","9,6","56,8"
2016-01-06 09:52:36,"5,9","9,6","57,8"
2016-01-06 10:22:36,"5,9","9,6","57,8"
2016-01-06 10:52:36,"5,9","9,5","57,2"
2016-01-06 11:22:36,"5,9","9,6","58,1"
2016-01-06 11:52:36,"5,9","9,4","57,2"
2016-01-06 12:22:36,"5,9","9,5","58,6"
2016-01-06 12:52:36,"5,9","9,5","57,8"
2016-01-06 13:22:36,"5,9","9,6","57,2"
2016-01-06 13:52:36,"5,9","9,6","57,8"
2016-01-06 14:22:36,"5,9","9,7","56,8"
2016-01-06 14:52:36,"5,9","9,8","57,8"
2016-01-06 15:22:36,"5,9","9,8","56,8"
2016-01-06 15:52:36,"5,9","9,8","57,8"
2016-01-06 16:22:36,"5,9","9,8","57,2"
2016-01-06 16:52:36,"5,9",10,"58,2"
2016-01-06 17:22:36,"5,9","9,9","56,9"
2016-01-06 17:52:36,"5,9","9,9","58,2"
2016-01-06 18:22:36,"5,9","9,9","57,8"
2016-01-06 18:52:36,"5,9","9,7","56,9"
2016-01-06 19:22:36,"5,9","9,8","58,2"
2016-01-06 19:52:36,"5,9","9,9","58,2"
2016-01-06 20:22:36,"5,9","9,8","57,2"
2016-01-06 20:52:36,"5,9","9,9","58,2"
2016-01-06 21:22:36,"5,9","9,9","58,2"
2016-01-06 21:52:36,"5,9","9,9","57,8"
2016-01-06 22:22:36,"5,9","9,9","56,9"
2016-01-06 22:52:36,"5,9","9,9","58,2"
2016-01-06 23:22:36,"5,9","9,9","57,8"
2016-01-06 23:52:36,"5,9","9,9","56,9"
2016-01-07 00:22:36,"5,9","9,8","57,8"
2016-01-07 00:52:36,"5,9","9,8","57,2"
2016-01-07 01:22:36,"5,9","9,8","57,8"
2016-01-07 01:52:36,"5,9","9,8","58,2"
2016-01-07 02:22:36,"5,9","9,7","57,2"
2016-01-07 02:52:36,"5,9","9,7","57,8"
2016-01-07 03:22:36,"5,9","9,7","58,2"
2016-01-07 03:52:36,"5,9","9,6","58,2"
2016-01-07 04:22:36,"5,9","9,6","58,2"
2016-01-07 04:52:36,"5,9","9,6","58,2"
2016-01-07 05:22:36,"5,9","9,6","58,2"
2016-01-07 05:52:36,"5,9","9,6","58,2"
2016-01-07 06:22:36,"5,9","9,5","57,8"
2016-01-07 06:52:36,"5,9","9,5","57,8"
2016-01-07 07:22:36,"5,9","9,5","57,8"
2016-01-07 07:52:36,"5,9","9,5","57,8"
2016-01-07 08:22:36,"5,9","9,5","57,8"
2016-01-07 08:52:36,"5,9","9,5","57,8"
2016-01-07 09:22:36,"5,9","9,5","57,2"
2016-01-07 09:52:36,"5,9","9,5","57,2"
2016-01-07 10:22:36,"5,9","9,5","57,8"
2016-01-07 10:52:36,"5,9","9,5","57,8"
2016-01-07 11:22:36,"5,9","9,5","57,8"
2016-01-07 11:52:36,"5,9","9,6","58,1"
2016-01-07 12:22:36,"5,9","9,6","55,4"
2016-01-07 12:52:36,"5,9","9,5","57,2"
2016-01-07 13:22:36,"5,9","9,6","57,8"
2016-01-07 13:52:36,"5,9","9,6","58,2"
2016-01-07 14:22:36,"5,9","9,6","58,2"
2016-01-07 14:52:36,"5,9","9,6","57,2"
2016-01-07 15:22:36,"5,9","9,6","57,8"
2016-01-07 15:52:36,"5,9","9,6","58,2"
2016-01-07 16:22:36,"5,9","9,6","57,2"
2016-01-07 16:52:36,"5,9","9,6","58,2"
2016-01-07 17:22:36,"5,9","9,6","57,2"
2016-01-07 17:52:36,"5,9","9,7","57,8"
2016-01-07 18:22:36,"5,9","9,7","57,2"
2016-01-07 18:52:36,"5,9","9,8","57,8"
2016-01-07 19:22:36,"5,9","9,7","57,2"
2016-01-07 19:52:36,"5,9","9,7","57,8"
2016-01-07 20:22:36,"5,9","9,8","57,2"
2016-01-07 20:52:36,"5,9","9,7","57,2"
2016-01-07 21:22:36,"5,9","9,7","57,8"
2016-01-07 21:52:36,"5,9","9,8","58,2"
2016-01-07 22:22:36,"5,9","9,7","56,8"
2016-01-07 22:52:36,"5,9","9,6","57,2"
2016-01-07 23:22:36,"5,9","9,6","57,8"
2016-01-07 23:52:36,"5,9","9,6","57,8"
2016-01-08 00:22:36,"5,9","9,6","57,8"
2016-01-08 00:52:36,"5,9","9,6","58,2"
2016-01-08 01:22:36,"5,9","9,6","56,8"
2016-01-08 01:52:36,"5,9","9,6","57,2"
2016-01-08 02:22:36,"5,9","9,6","57,8"
2016-01-08 02:52:36,"5,9","9,5","57,8"
2016-01-08 03:22:36,"5,9","9,5","57,8"
2016-01-08 03:52:36,"5,9","9,5","57,8"
2016-01-08 04:22:36,"5,9","9,5","57,8"
2016-01-08 04:52:36,"5,9","9,4","57,8"
2016-01-08 05:22:36,"5,9","9,4","57,7"
2016-01-08 05:52:36,"5,9","9,4","57,7"
2016-01-08 06:22:36,"5,9","9,4","57,7"
2016-01-08 06:52:36,"5,9","9,4","57,7"
2016-01-08 07:22:36,"5,9","9,4","57,7"
2016-01-08 07:52:36,"5,9","9,4","57,7"
2016-01-08 08:22:36,"5,9","9,4","57,7"
2016-01-08 08:52:36,"5,9","9,4","57,7"
2016-01-08 09:22:36,"5,9","9,4","57,2"
2016-01-08 09:52:36,"5,9","9,4","57,2"
2016-01-08 10:22:36,"5,9","9,4","57,7"
2016-01-08 10:52:36,"5,9","9,3","57,7"
2016-01-08 11:22:36,"5,9","9,4","57,7"
2016-01-08 11:52:36,"5,9","9,4","57,7"
2016-01-08 12:22:36,"5,9","9,5","57,2"
2016-01-08 12:52:36,"5,9","9,4","57,2"
2016-01-08 13:22:36,"5,9","9,4","57,2"
2016-01-08 13:52:36,"5,9","9,4","57,7"
2016-01-08 14:22:36,"5,9","9,4","58,1"
2016-01-08 14:52:36,"5,9","9,5","58,1"
2016-01-08 15:22:36,"5,9","9,5","57,2"
2016-01-08 15:52:36,"5,9","9,5","57,8"
2016-01-08 16:22:36,"5,9","9,5","58,1"
2016-01-08 16:52:36,"5,9","9,6","58,1"
2016-01-08 17:22:36,"5,9","9,6","56,8"
2016-01-08 17:52:36,"5,9","9,6","57,8"
2016-01-08 18:22:36,"5,9","9,7","58,2"
2016-01-08 18:52:36,"5,9","9,6","56,8"
2016-01-08 19:22:36,"5,9","9,6","57,8"
2016-01-08 19:52:36,"5,9","9,7","57,2"
2016-01-08 20:22:36,"5,9","9,6","57,8"
2016-01-08 20:52:36,"5,9","9,7","58,2"
2016-01-08 21:22:36,"5,9","9,7","57,2"
2016-01-08 21:52:36,"5,9","9,7","57,8"
2016-01-08 22:22:36,"5,9","9,7","56,8"
2016-01-08 22:52:36,"5,9","9,6","57,8"
2016-01-08 23:22:36,"5,9","9,7","58,2"
2016-01-08 23:52:36,"5,9","9,7","57,2"
2016-01-09 00:22:36,"5,9","9,6","57,8"
2016-01-09 00:52:36,"5,9","9,7","58,2"
2016-01-09 01:22:36,"5,9","9,7","57,2"
2016-01-09 01:52:36,"5,9","9,8","57,8"
2016-01-09 02:22:36,"5,9","9,7","57,2"
2016-01-09 02:52:36,"5,9","9,8","57,8"
2016-01-09 03:22:36,"5,9","9,7","55,9"
2016-01-09 03:52:36,"5,9","9,9","57,8"
2016-01-09 04:22:36,"5,9","9,8","56,3"
2016-01-09 04:52:36,"5,9","9,8","57,8"
2016-01-09 05:22:36,"5,9","9,8","56,3"
2016-01-09 05:52:36,"5,9","9,9","57,8"
2016-01-09 06:22:36,"5,9","9,8","57,2"
2016-01-09 06:52:36,"5,9","9,9","57,8"
2016-01-09 07:22:36,"5,9","9,8","57,2"
2016-01-09 07:52:36,"5,9","9,9","58,2"
2016-01-09 08:22:36,"5,9","9,9","57,8"
2016-01-09 08:52:36,"5,9",10,"57,2"
2016-01-09 09:22:36,"5,9","9,9","56,9"
2016-01-09 09:52:36,"5,9","9,9","58,2"
2016-01-09 10:22:36,"5,9",10,"57,2"
2016-01-09 10:52:36,"5,9","9,9","56,3"
2016-01-09 11:22:36,"5,9",10,"57,8"
2016-01-09 11:52:36,"5,9",10,"57,3"
2016-01-09 12:22:36,"5,9",10,"55,9"
2016-01-09 12:52:36,"5,9",10,"57,8"
2016-01-09 13:22:36,"5,9","10,1","57,3"
2016-01-09 13:52:36,"5,9",10,"56,3"
2016-01-09 14:22:36,"5,9",10,"57,8"
2016-01-09 14:52:36,"5,9","10,1","57,8"
2016-01-09 15:22:36,"5,9","10,1","57,3"
2016-01-09 15:52:36,"5,9",10,"56,9"
2016-01-09 16:22:36,"5,9",10,"57,8"
2016-01-09 16:52:36,"5,9","10,1","57,3"
2016-01-09 17:22:36,"5,9","10,2","57,3"
2016-01-09 17:52:36,"5,9","10,1","56,3"
2016-01-09 18:22:36,"5,9","10,1","56,9"
2016-01-09 18:52:36,"5,9",10,"56,9"
2016-01-09 19:22:36,"5,9",10,"58,7"
2016-01-09 19:52:36,"5,9",10,"58,2"
2016-01-09 20:22:36,"5,9","10,2","58,2"
2016-01-09 20:52:36,"5,9","10,2","57,9"
2016-01-09 21:22:36,"5,9","10,2","57,3"
2016-01-09 21:52:36,"5,9","10,2","57,9"
2016-01-09 22:22:36,"5,9","10,4","57,9"
2016-01-09 22:52:36,"5,9","10,3","57,3"
2016-01-09 23:22:36,"5,9","10,3","57,9"
2016-01-09 23:52:36,"5,9","10,2","57,9"
2016-01-10 00:22:36,"5,9","10,3","58,3"
2016-01-10 00:52:36,"5,9","10,3","58,3"
2016-01-10 01:22:36,"5,9","10,3","57,9"
2016-01-10 01:52:36,"5,9","10,3","58,3"
2016-01-10 02:22:36,"5,9","10,3","58,3"
2016-01-10 02:52:36,"5,9","10,4","58,3"
2016-01-10 03:22:36,"5,9","10,3","58,3"
2016-01-10 03:52:36,"5,9","10,4","58,3"
2016-01-10 04:22:36,"5,9","10,4","57,9"
2016-01-10 04:52:36,"5,9","10,3","58,3"
2016-01-10 05:22:36,"5,9","10,3","58,7"
2016-01-10 05:52:36,"5,9","10,4","58,7"
2016-01-10 06:22:36,"5,9","10,4","57,9"
2016-01-10 06:52:36,"5,9","10,3","58,3"
2016-01-10 07:22:36,"5,9","10,2","57,9"
2016-01-10 07:52:36,"5,9","10,3","59,2"
2016-01-10 08:22:36,"5,9","10,2","57,9"
2016-01-10 08:52:36,"5,9","10,3","58,7"
2016-01-10 09:22:36,"5,9","10,3","57,9"
2016-01-10 09:52:36,"5,9","10,3","57,9"
2016-01-10 10:22:36,"5,9","10,3","58,3"
2016-01-10 10:52:36,"5,9","10,2","57,9"
2016-01-10 11:22:36,"5,9","10,3","59,2"
2016-01-10 11:52:36,"5,9","10,3","58,3"
2016-01-10 12:22:36,"5,9","10,4","58,7"
2016-01-10 12:52:36,"5,9","10,4","57,9"
2016-01-10 13:22:36,"5,9","10,4","58,8"
2016-01-10 13:52:36,"5,9","10,5","58,3"
2016-01-10 14:22:36,"5,9","10,4","57,9"
2016-01-10 14:52:36,"5,9","10,4","58,8"
2016-01-10 15:22:36,"5,9","10,5","59,2"
2016-01-10 15:52:36,"5,9","10,4","57,9"
2016-01-10 16:22:36,"5,9","10,4","58,8"
2016-01-10 16:52:36,"5,9","10,4","59,2"
2016-01-10 17:22:36,"5,9","10,4","59,2"
2016-01-10 17:52:36,"5,9","10,4","59,2"
2016-01-10 18:22:36,"5,9","10,6","58,8"
2016-01-10 18:52:36,"5,9","10,5","58,3"
2016-01-10 19:22:36,"5,9","10,5","58,8"
2016-01-10 19:52:36,"5,9","10,6","58,8"
2016-01-10 20:22:36,"5,9","10,5","58,8"
2016-01-10 20:52:36,"5,9","10,6","59,3"
2016-01-10 21:22:36,"5,9","10,6","58,8"
2016-01-10 21:52:36,"5,9","10,6","59,3"
2016-01-10 22:22:36,"5,9","10,7","58,8"
2016-01-10 22:52:36,"5,9","10,6","58,8"
2016-01-10 23:22:36,"5,9","10,7","59,3"
2016-01-10 23:52:36,"5,9","10,6","58,3"
2016-01-11 00:22:36,"5,9","10,6","59,3"
2016-01-11 00:52:36,"5,9","10,7","58,8"
2016-01-11 01:22:36,"5,9","10,7","59,3"
2016-01-11 01:52:36,"5,9","10,7","58,8"
2016-01-11 02:22:36,"5,9","10,6","59,3"
2016-01-11 02:52:36,"5,9","10,6","59,3"
2016-01-11 03:22:36,"5,9","10,7","59,8"
2016-01-11 03:52:36,"5,9","10,7","58,8"
2016-01-11 04:22:36,"5,9","10,7","59,3"
2016-01-11 04:52:36,"5,9","10,7","59,3"
2016-01-11 05:22:36,"5,9","10,7","59,3"
2016-01-11 05:52:36,"5,9","10,8","58,8"
2016-01-11 06:22:36,"5,9","10,7","58,3"
2016-01-11 06:52:36,"5,9","10,7","59,3"
2016-01-11 07:22:36,"5,9","10,7","59,8"
2016-01-11 07:52:36,"5,9","10,8","59,8"
2016-01-11 08:22:36,"5,9","10,8","58,8"
2016-01-11 08:52:36,"5,9","10,7","58,8"
2016-01-11 09:22:36,"5,9","10,7","59,8"
2016-01-11 09:52:36,"5,9","10,8","59,3"
2016-01-11 10:22:36,"5,9","10,8","59,3"
2016-01-11 10:52:36,"5,9","10,8","59,8"
2016-01-11 11:22:36,"5,9","10,8","59,8"
2016-01-11 11:52:36,"5,9","10,8","59,8"
2016-01-11 12:22:36,"5,9","10,8","59,3"
2016-01-11 12:52:36,"5,9","10,8","58,8"
2016-01-11 13:22:36,"5,9","10,8","59,8"
2016-01-11 13:52:36,"5,9","10,8","59,3"
2016-01-11 14:22:36,"5,9","10,8","58,8"
2016-01-11 14:52:36,"5,9","10,8","59,8"
2016-01-11 15:22:36,"5,9","10,8","59,8"
2016-01-11 15:52:36,"5,9","10,8","58,8"
2016-01-11 16:22:36,"5,9","10,8","59,8"
2016-01-11 16:52:36,"5,9","10,9","59,8"
2016-01-11 17:22:36,"5,9",11,"59,8"
2016-01-11 17:52:36,"5,9",11,"58,4"
2016-01-11 18:22:36,"5,9",11,"58,9"
2016-01-11 18:52:36,"5,9",11,"59,3"
