2016-01-01 00:49:41,,9,"58,1"
2016-01-01 01:19:41,,"8,9","58,1"
2016-01-01 01:49:41,,"8,9","58,1"
2016-01-01 02:19:41,,"8,9","58,1"
2016-01-01 02:49:41,,"8,9","57,7"
2016-01-01 03:19:41,,"8,9","57,7"
2016-01-01 03:49:41,,"8,8","57,7"
2016-01-01 04:19:41,,"8,8","57,7"
2016-01-01 04:49:41,,"8,8","57,7"
2016-01-01 05:19:41,,"8,8","57,7"
2016-01-01 05:49:41,,"8,8","57,7"
2016-01-01 06:19:41,,"8,8","57,7"
2016-01-01 06:49:41,,"8,8","57,7"
2016-01-01 07:19:41,,"8,8","57,1"
2016-01-01 07:49:41,,"8,8","57,1"
2016-01-01 08:19:41,,"8,7","57,1"
2016-01-01 08:49:41,,"8,7","57,1"
2016-01-01 09:19:41,,"8,7","57,1"
2016-01-01 09:49:41,,"8,7","57,1"
2016-01-01 10:19:41,,"8,7","56,7"
2016-01-01 10:49:41,,"8,7","58,5"
2016-01-01 11:19:41,,"8,7",58
2016-01-01 11:49:41,,"8,7","57,1"
2016-01-01 12:19:41,,"8,7","57,1"
2016-01-01 12:49:41,,"8,7","57,1"
2016-01-01 13:19:41,,"8,7","57,1"
2016-01-01 13:49:41,,"8,7","57,6"
2016-01-01 14:19:41,,"8,7","57,7"
2016-01-01 14:49:41,,"8,8","57,7"
2016-01-01 15:19:41,,"8,8","57,7"
2016-01-01 15:49:41,,"8,8",58
2016-01-01 16:19:41,,"8,8",58
2016-01-01 16:49:41,,"8,8","58,1"
2016-01-01 17:19:41,,"8,9","58,1"
2016-01-01 17:49:41,,"8,9",58
2016-01-01 18:19:41,,"8,8",58
2016-01-01 18:49:41,,"8,8","58,5"
2016-01-01 19:19:41,,"8,8","58,5"
2016-01-01 19:49:41,,"8,8","58,5"
2016-01-01 20:19:41,,"8,8","58,5"
2016-01-01 20:49:41,,"8,8","58,5"
2016-01-01 21:19:41,,"8,8","58,5"
2016-01-01 21:49:41,,"8,8",58
2016-01-01 22:19:41,,"8,8",58
2016-01-01 22:49:41,,"8,7",58
2016-01-01 23:19:41,,"8,7",58
2016-01-01 23:49:41,,"8,7",58
2016-01-02 00:19:41,,"8,7",58
2016-01-02 00:49:41,,"8,6",58
2016-01-02 01:19:41,,"8,6","57,6"
2016-01-02 01:49:41,,"8,6","57,6"
2016-01-02 02:19:41,,"8,6","57,6"
2016-01-02 02:49:41,,"8,5","57,6"
2016-01-02 03:19:41,,"8,5","57,6"
2016-01-02 03:49:41,,"8,5",57
2016-01-02 04:19:41,,"8,5",57
2016-01-02 04:49:41,,"8,4",57
2016-01-02 05:19:41,,"8,4",57
2016-01-02 05:49:41,,"8,4",57
2016-01-02 06:19:41,,"8,4",57
2016-01-02 06:49:41,,"8,4",57
2016-01-02 07:19:41,,"8,4",57
2016-01-02 07:49:41,,"8,4","56,6"
2016-01-02 08:19:41,,"8,4","56,6"
2016-01-02 08:49:41,,"8,4","56,6"
2016-01-02 09:19:41,,"8,4","56,6"
2016-01-02 09:49:41,,"8,4","56,6"
2016-01-02 10:19:41,,"8,4","56,6"
2016-01-02 10:49:41,,"8,4","56,6"
2016-01-02 11:19:41,,"8,4","56,6"
2016-01-02 11:49:41,,"8,4","56,6"
2016-01-02 12:19:41,,"8,4",57
2016-01-02 12:49:41,,"8,4",57
2016-01-02 13:19:41,,"8,4",57
2016-01-02 13:49:41,,"8,4",57
2016-01-02 14:19:41,,"8,4",57
2016-01-02 14:49:41,,"8,4","57,6"
2016-01-02 15:19:41,,"8,4","57,6"
2016-01-02 15:49:41,,"8,4","57,6"
2016-01-02 16:19:41,,"8,4","57,6"
2016-01-02 16:49:41,,"8,4",58
2016-01-02 17:19:41,,"8,4",58
2016-01-02 17:49:41,,"8,4",58
2016-01-02 18:19:41,,"8,4","58,4"
2016-01-02 18:49:41,,"8,4","58,4"
2016-01-02 19:19:41,,"8,4","58,9"
2016-01-02 19:49:41,,"8,4","58,9"
2016-01-02 20:19:41,,"8,4","58,9"
2016-01-02 20:49:41,,"8,4","59,4"
2016-01-02 21:19:41,,"8,4","59,4"
2016-01-02 21:49:41,,"8,4","59,8"
2016-01-02 22:19:41,,"8,4","58,5"
2016-01-02 22:49:41,,"8,5","58,9"
2016-01-02 23:19:41,,"8,5","59,4"
2016-01-02 23:49:41,,"8,6","59,4"
2016-01-03 00:19:41,,"8,5","59,8"
2016-01-03 00:49:41,,"8,6",59
2016-01-03 01:19:41,,"8,6","59,4"
2016-01-03 01:49:41,,"8,6","59,8"
2016-01-03 02:19:41,,"8,6","59,5"
2016-01-03 02:49:41,,"8,7","59,5"
2016-01-03 03:19:41,,"8,7","59,8"
2016-01-03 03:49:41,,"8,7",59
2016-01-03 04:19:41,,"8,8","59,5"
2016-01-03 04:49:41,,"8,8","59,8"
2016-01-03 05:19:41,,"8,8",59
2016-01-03 05:49:41,,"8,8","59,5"
2016-01-03 06:19:41,,"8,8","59,8"
2016-01-03 06:49:41,,"8,8",59
2016-01-03 07:19:41,,"8,8","59,8"
2016-01-03 07:49:41,,"8,8",59
2016-01-03 08:19:41,,"8,9","59,5"
2016-01-03 08:49:41,,"8,9",59
2016-01-03 09:19:41,,9,"59,5"
2016-01-03 09:49:41,,9,59
2016-01-03 10:19:41,,"9,1","59,9"
2016-01-03 10:49:41,,9,59
2016-01-03 11:19:41,,"9,1",59
2016-01-03 11:49:41,,"9,1","59,5"
2016-01-03 12:19:41,,"9,1","59,1"
2016-01-03 12:49:41,,"9,2","59,1"
2016-01-03 13:19:41,,"9,2","59,1"
2016-01-03 13:49:41,,"9,2","58,6"
2016-01-03 14:19:41,,"9,3","59,1"
2016-01-03 14:49:41,,"9,2","58,6"
2016-01-03 15:19:41,,"9,3","58,6"
2016-01-03 15:49:41,,"9,3","59,1"
2016-01-03 16:19:41,,"9,3","59,5"
2016-01-03 16:49:41,,"9,2","58,6"
2016-01-03 17:19:41,,"9,3","59,1"
2016-01-03 17:49:41,,"9,3","59,1"
2016-01-03 18:19:41,,"9,2","59,5"
2016-01-03 18:49:41,,"9,2","58,6"
2016-01-03 19:19:41,,"9,2","58,6"
2016-01-03 19:49:41,,"9,2","59,1"
2016-01-03 20:19:41,,"9,2","59,1"
2016-01-03 20:49:41,,"9,2",59
2016-01-03 21:19:41,,"9,1",59
2016-01-03 21:49:41,,"9,1",59
2016-01-03 22:19:41,,"9,1",59
2016-01-03 22:49:41,,9,59
2016-01-03 23:19:41,,9,59
2016-01-03 23:49:41,,9,59
2016-01-04 00:19:41,,"8,9","58,5"
2016-01-04 00:49:41,,"8,9","58,5"
2016-01-04 01:19:41,,"8,9","58,5"
2016-01-04 01:49:41,,"8,9","58,5"
2016-01-04 02:19:41,,"8,9","58,5"
2016-01-04 02:49:41,,"8,9","58,5"
2016-01-04 03:19:41,,"8,8",58
2016-01-04 03:49:41,,"8,8",58
2016-01-04 04:19:41,,"8,8",58
2016-01-04 04:49:41,,"8,8",58
2016-01-04 05:19:41,,"8,8",58
2016-01-04 05:49:41,,"8,8",58
2016-01-04 06:19:41,,"8,8",58
2016-01-04 06:49:41,,"8,8",58
2016-01-04 07:19:41,,"8,8",58
2016-01-04 07:49:41,,"8,8",58
2016-01-04 08:19:41,,"8,7","58,5"
2016-01-04 08:49:41,,"8,7","58,5"
2016-01-04 09:19:41,,"8,8","58,5"
2016-01-04 09:49:41,,"8,8","58,5"
2016-01-04 10:19:41,,"8,8","58,5"
2016-01-04 10:49:41,,"8,8","58,5"
2016-01-04 11:19:41,,"8,8",59
2016-01-04 11:49:41,,"8,8",59
2016-01-04 12:19:41,,"8,8",59
2016-01-04 12:49:41,,"8,8",59
2016-01-04 13:19:41,,"8,8",59
2016-01-04 13:49:41,,"8,8","59,5"
2016-01-04 14:19:41,,"8,8","59,5"
2016-01-04 14:49:41,,"8,8","59,5"
2016-01-04 15:19:41,,"8,8","59,8"
2016-01-04 15:49:41,,"8,8","59,8"
2016-01-04 16:19:41,,"8,8","59,8"
2016-01-04 16:49:41,,"8,8","59,8"
2016-01-04 17:19:41,,"8,8","59,8"
2016-01-04 17:49:41,,"8,8","59,8"
2016-01-04 18:19:41,,"8,8","59,8"
2016-01-04 18:49:41,,"8,8","59,8"
2016-01-04 19:19:41,,"8,8","59,8"
2016-01-04 19:49:41,,"8,8","59,8"
2016-01-04 20:19:41,,"8,7","59,8"
2016-01-04 20:49:41,,"8,7","59,5"
2016-01-04 21:19:41,,"8,8","59,8"
2016-01-04 21:49:41,,"8,8","59,8"
2016-01-04 22:19:41,,"8,7","59,8"
2016-01-04 22:49:41,,"8,7","60,4"
2016-01-04 23:19:41,,"8,7","59,5"
2016-01-04 23:49:41,,"8,8","59,8"
2016-01-05 00:19:41,,"8,8","59,8"
2016-01-05 00:49:41,,"8,8","59,5"
2016-01-05 01:19:41,,"8,8","59,5"
2016-01-05 01:49:41,,"8,8","59,8"
2016-01-05 02:19:41,,"8,8","59,8"
2016-01-05 02:49:41,,"8,8","59,8"
2016-01-05 03:19:41,,"8,8","59,5"
2016-01-05 03:49:41,,"8,7","59,5"
2016-01-05 04:19:41,,"8,8","59,5"
2016-01-05 04:49:41,,"8,8","59,8"
2016-01-05 05:19:41,,"8,8","59,8"
2016-01-05 05:49:41,,"8,8","59,8"
2016-01-05 06:19:41,,"8,7","59,8"
2016-01-05 06:49:41,,"8,7",59
2016-01-05 07:19:41,,"8,7","59,5"
2016-01-05 07:49:41,,"8,7","59,5"
2016-01-05 08:19:41,,"8,7","59,8"
2016-01-05 08:49:41,,"8,7","59,8"
2016-01-05 09:19:41,,"8,7","59,8"
2016-01-05 09:49:41,,"8,7","59,8"
2016-01-05 10:19:41,,"8,7",59
2016-01-05 10:49:41,,"8,7","59,5"
2016-01-05 11:19:41,,"8,7","59,8"
2016-01-05 11:49:41,,"8,7",59
2016-01-05 12:19:41,,"8,8","59,8"
2016-01-05 12:49:41,,"8,8",59
2016-01-05 13:19:41,,"8,8","59,5"
2016-01-05 13:49:41,,"8,8","59,8"
2016-01-05 14:19:41,,"8,8","59,5"
2016-01-05 14:49:41,,"8,9","59,9"
2016-01-05 15:19:41,,"8,9",59
2016-01-05 15:49:41,,9,"59,5"
2016-01-05 16:19:41,,9,59
2016-01-05 16:49:41,,9,"59,5"
2016-01-05 17:19:41,,9,"59,5"
2016-01-05 17:49:41,,"9,1",59
2016-01-05 18:19:41,,"9,1","59,5"
2016-01-05 18:49:41,,"9,1",59
2016-01-05 19:19:41,,"9,1","59,1"
2016-01-05 19:49:41,,"9,2","59,5"
2016-01-05 20:19:41,,"9,2","59,1"
2016-01-05 20:49:41,,"9,2","59,5"
2016-01-05 21:19:41,,"9,2","59,5"
2016-01-05 21:49:41,,"9,2","59,1"
2016-01-05 22:19:41,,"9,2","59,9"
2016-01-05 22:49:41,,"9,2","59,1"
2016-01-05 23:19:41,,"9,2","59,1"
2016-01-05 23:49:41,,"9,2","59,5"
2016-01-06 00:19:41,,"9,2","59,1"
2016-01-06 00:49:41,,"9,2","59,5"
2016-01-06 01:19:41,,"9,2","59,1"
2016-01-06 01:49:41,,"9,2","59,5"
2016-01-06 02:19:41,,"9,1","59,1"
2016-01-06 02:49:41,,"9,2","59,5"
2016-01-06 03:19:41,,"9,1","59,1"
2016-01-06 03:49:41,,"9,2","59,5"
2016-01-06 04:19:41,,"9,1",59
2016-01-06 04:49:41,,"9,1","59,5"
2016-01-06 05:19:41,,"9,1","59,9"
2016-01-06 05:49:41,,"9,1","59,5"
