Data,Umidita R.,Batteria,Temperatura
2017-01-02 08:23:33,"5,8",9,"59,5"
2017-01-02 08:53:33,"5,8",9,"59,5"
2017-01-02 09:23:33,"5,8",9,"58,5"
2017-01-02 09:53:33,"5,8",9,"58,5"
2017-01-02 10:23:33,"5,8","9,1",59
2017-01-02 10:53:33,"5,8","9,1","58,6"
2017-01-02 11:23:33,"5,8","9,1","58,6"
2017-01-02 11:53:33,"5,8","9,1","58,1"
2017-01-02 12:23:33,"5,8","9,1","58,1"
2017-01-02 12:53:33,"5,8","9,1","58,1"
2017-01-02 13:23:33,"5,8","9,1","58,1"
2017-01-02 13:53:33,"5,8","9,1","58,1"
2017-01-02 14:23:33,"5,8","9,2","58,1"
2017-01-02 14:53:33,"5,8","9,2","58,6"
2017-01-02 15:23:33,"5,8","9,2","58,1"
2017-01-02 15:53:33,"5,8","9,2","58,6"
2017-01-02 16:23:33,"5,8","9,2","58,6"
2017-01-02 16:53:33,"5,8","9,2","58,6"
2017-01-02 17:23:33,"5,8","9,2","58,6"
2017-01-02 17:53:33,"5,8","9,2","58,6"
2017-01-02 18:23:33,"5,8","9,2","58,6"
2017-01-02 18:53:33,"5,8","9,2","59,1"
2017-01-02 19:23:33,"5,8","9,2","59,1"
2017-01-02 19:53:33,"5,8","9,2","59,1"
2017-01-02 20:23:33,"5,8","9,2","59,1"
2017-01-02 20:53:33,"5,8","9,2","59,1"
2017-01-02 21:23:33,"5,8","9,2","59,1"
2017-01-02 21:53:33,"5,8","9,2","59,1"
2017-01-02 22:23:33,"5,8","9,2","59,1"
2017-01-02 22:53:33,"5,8","9,2","59,1"
2017-01-02 23:23:33,"5,8","9,2","59,1"
2017-01-02 23:53:33,"5,8","9,2","59,1"
2017-01-03 00:23:33,"5,8","9,2","59,1"
2017-01-03 00:53:33,"5,8","9,2","59,1"
2017-01-03 01:23:33,"5,8","9,2","59,1"
2017-01-03 01:53:33,"5,8","9,2","59,1"
2017-01-03 02:23:33,"5,8","9,2","59,1"
2017-01-03 02:53:33,"5,8","9,2","59,1"
2017-01-03 03:23:33,"5,8","9,2","59,1"
2017-01-03 03:53:33,"5,8","9,2","59,1"
2017-01-03 04:23:33,"5,8","9,2","59,1"
2017-01-03 04:53:33,"5,8","9,2","58,6"
2017-01-03 05:23:33,"5,8","9,2","58,6"
2017-01-03 05:53:33,"5,8","9,2","59,1"
2017-01-03 06:23:33,"5,8","9,1","59,1"
2017-01-03 06:53:33,"5,8","9,2",59
2017-01-03 07:23:33,"5,8","9,2","59,1"
2017-01-03 07:53:33,"5,8","9,2","59,1"
2017-01-03 08:23:33,"5,8","9,2","59,1"
2017-01-03 08:53:33,"5,8","9,2","59,1"
2017-01-03 09:23:33,"5,8","9,2","59,1"
2017-01-03 09:53:33,"5,8","9,2","59,1"
2017-01-03 10:23:33,"5,8","9,2","59,1"
2017-01-03 10:53:33,"5,8","9,2","59,1"
2017-01-03 11:23:33,"5,8","9,2","59,1"
2017-01-03 11:53:33,"5,8","9,2","59,1"
2017-01-03 12:23:33,"5,8","9,2","59,1"
2017-01-03 12:53:33,"5,8","9,2","59,1"
2017-01-03 13:23:33,"5,8","9,2","59,5"
2017-01-03 13:53:33,"5,8","9,2","59,5"
2017-01-03 14:23:33,"5,8","9,2","59,5"
2017-01-03 14:53:33,"5,8","9,3","59,1"
2017-01-03 15:23:33,"5,8","9,3","59,1"
2017-01-03 15:53:33,"5,8","9,3","59,6"
2017-01-03 16:23:33,"5,8","9,3","59,1"
2017-01-03 16:53:33,"5,8","9,3","59,1"
2017-01-03 17:23:33,"5,8","9,3","59,6"
2017-01-03 17:53:33,"5,8","9,3","59,1"
2017-01-03 18:23:33,"5,8","9,3","59,1"
2017-01-03 18:53:33,"5,8","9,3","59,1"
2017-01-03 19:23:33,"5,8","9,3","59,1"
2017-01-03 19:53:33,"5,8","9,3","59,1"
2017-01-03 20:23:33,"5,8","9,3","59,1"
2017-01-03 20:53:33,"5,8","9,3","58,6"
2017-01-03 21:23:33,"5,8","9,3","58,6"
2017-01-03 21:53:33,"5,8","9,2","58,6"
2017-01-03 22:23:33,"5,8","9,2","58,6"
2017-01-03 22:53:33,"5,8","9,2","58,6"
2017-01-03 23:23:33,"5,8","9,2","58,6"
2017-01-03 23:53:33,"5,8","9,2","58,1"
2017-01-04 00:23:33,"5,8","9,2","58,1"
2017-01-04 00:53:33,"5,8","9,2","59,5"
2017-01-04 01:23:33,"5,8","9,2","58,6"
2017-01-04 01:53:33,"5,8","9,2","58,6"
2017-01-04 02:23:33,"5,8","9,2","58,1"
2017-01-04 02:53:33,"5,8","9,1","59,1"
2017-01-04 03:23:33,"5,8","9,2","59,5"
2017-01-04 03:53:33,"5,8","9,1","58,6"
2017-01-04 04:23:33,"5,8","9,1",59
2017-01-04 04:53:33,"5,8","9,1",59
2017-01-04 05:23:33,"5,8","9,1",59
2017-01-04 05:53:33,"5,8","9,1","59,5"
2017-01-04 06:23:33,"5,8",9,"58,6"
2017-01-04 06:53:33,"5,8",9,"59,5"
2017-01-04 07:23:33,"5,8",9,"58,5"
2017-01-04 07:53:33,"5,8",9,59
2017-01-04 08:23:33,"5,8",9,"59,5"
2017-01-04 08:53:33,"5,8",9,"58,5"
2017-01-04 09:23:33,"5,8",9,59
2017-01-04 09:53:33,"5,8",9,"58,5"
2017-01-04 10:23:33,"5,8",9,59
2017-01-04 10:53:33,"5,8","8,9","58,5"
2017-01-04 11:23:33,"5,8","8,9","59,5"
2017-01-04 11:53:33,"5,8",9,"58,5"
2017-01-04 12:23:33,"5,8","8,9","58,1"
2017-01-04 12:53:33,"5,8",9,"58,5"
2017-01-04 13:23:33,"5,8",9,"58,1"
2017-01-04 13:53:33,"5,8",9,59
2017-01-04 14:23:33,"5,8",9,"58,5"
2017-01-04 14:53:33,"5,8",9,"58,5"
2017-01-04 15:23:33,"5,8",9,"58,1"
2017-01-04 15:53:33,"5,8","8,9","58,1"
2017-01-04 16:23:33,"5,8","8,9","58,5"
2017-01-04 16:53:33,"5,8",9,"58,5"
2017-01-04 17:23:33,"5,8",9,"58,5"
2017-01-04 17:53:33,"5,8",9,"58,1"
2017-01-04 18:23:33,"5,8",9,59
2017-01-04 18:53:33,"5,8",9,"58,5"
2017-01-04 19:23:33,"5,8","8,9","58,5"
2017-01-04 19:53:33,"5,8","8,9","58,5"
2017-01-04 20:23:33,"5,8",9,"59,5"
2017-01-04 20:53:33,"5,8",9,"58,5"
2017-01-04 21:23:33,"5,8",9,"58,5"
2017-01-04 21:53:33,"5,8","8,9","58,1"
2017-01-04 22:23:33,"5,8","8,9","58,5"
2017-01-04 22:53:33,"5,8","8,9","58,1"
2017-01-04 23:23:33,"5,8","8,9",59
2017-01-04 23:53:33,"5,8","8,9","58,5"
2017-01-05 00:23:33,"5,8","8,9","58,5"
2017-01-05 00:53:33,"5,8","8,9","58,1"
2017-01-05 01:23:33,"5,8","8,9",59
2017-01-05 01:53:33,"5,8","8,9","58,5"
2017-01-05 02:23:33,"5,8","8,8","58,1"
2017-01-05 02:53:33,"5,8","8,8",58
2017-01-05 03:23:33,"5,8","8,8",59
2017-01-05 03:53:33,"5,8","8,8","58,5"
2017-01-05 04:23:33,"5,8","8,8",58
2017-01-05 04:53:33,"5,8","8,8",58
2017-01-05 05:23:33,"5,8","8,8",59
2017-01-05 05:53:33,"5,8","8,8","58,5"
2017-01-05 06:23:33,"5,8","8,8",58
2017-01-05 06:53:33,"5,8","8,8","58,5"
2017-01-05 07:23:33,"5,8","8,8",58
2017-01-05 07:53:33,"5,8","8,8","58,5"
2017-01-05 08:23:33,"5,8","8,8",59
2017-01-05 08:53:33,"5,8","8,7",58
2017-01-05 09:23:33,"5,8","8,7",58
2017-01-05 09:53:33,"5,8","8,7","58,5"
2017-01-05 10:23:33,"5,8","8,7","59,5"
2017-01-05 10:53:33,"5,8","8,7","58,5"
2017-01-05 11:23:33,"5,8","8,6","59,5"
2017-01-05 11:53:33,"5,8","8,6",59
2017-01-05 12:23:33,"5,8","8,6",59
2017-01-05 12:53:33,"5,8","8,7","59,8"
2017-01-05 13:23:33,"5,8","8,8","59,5"
2017-01-05 13:53:33,"5,8","8,8",59
2017-01-05 14:23:33,"5,8","8,8",59
2017-01-05 14:53:33,"5,8","8,8","59,8"
2017-01-05 15:23:33,"5,8","8,8","59,5"
2017-01-05 15:53:33,"5,8","8,8",59
2017-01-05 16:23:33,"5,8","8,8",59
2017-01-05 16:53:33,"5,8","8,8",59
2017-01-05 17:23:33,"5,8","8,9","58,5"
2017-01-05 17:53:33,"5,8","8,9","58,1"
2017-01-05 18:23:33,"5,8","8,9","59,5"
2017-01-05 18:53:33,"5,8","8,9","59,5"
2017-01-05 19:23:33,"5,8","8,9",59
2017-01-05 19:53:33,"5,8","8,8","59,9"
2017-01-05 20:23:33,"5,8","8,8","59,8"
2017-01-05 20:53:33,"5,8","8,8","59,8"
2017-01-05 21:23:33,"5,8","8,8","59,8"
2017-01-05 21:53:33,"5,8","8,8","60,4"
2017-01-05 22:23:33,"5,8","8,8","60,4"
2017-01-05 22:53:33,"5,8","8,8","60,8"
2017-01-05 23:23:33,"5,8","8,7","60,8"
2017-01-05 23:53:33,"5,8","8,8","60,4"
2017-01-06 00:23:33,"5,8","8,7",59
2017-01-06 00:53:33,"5,8","8,7",59
2017-01-06 01:23:33,"5,8","8,7","61,3"
2017-01-06 01:53:33,"5,8","8,6","60,8"
2017-01-06 02:23:33,"5,8","8,7","60,8"
2017-01-06 02:53:33,"5,8","8,6","59,8"
2017-01-06 03:23:33,"5,8","8,6","60,4"
2017-01-06 03:53:33,"5,8","8,6","61,3"
2017-01-06 04:23:33,"5,8","8,6","61,3"
2017-01-06 04:53:33,"5,8","8,5","61,3"
2017-01-06 05:23:33,"5,8","8,5","60,4"
2017-01-06 05:53:33,"5,8","8,4","61,2"
2017-01-06 06:23:33,"5,8","8,4","61,6"
2017-01-06 06:53:33,"5,8","8,4","60,7"
2017-01-06 07:23:33,"5,8","8,4","61,2"
2017-01-06 07:53:33,"5,8","8,2","61,2"
2017-01-06 08:23:33,"5,8","8,1","60,3"
2017-01-06 08:53:33,"5,8","8,1","60,7"
2017-01-06 09:23:33,"5,8","8,1","60,7"
2017-01-06 09:53:33,"5,8","8,1","60,7"
2017-01-06 10:23:33,"5,8","8,1","61,2"
2017-01-06 10:53:33,"5,8",8,"61,5"
2017-01-06 11:23:33,"5,8","8,1","61,5"
2017-01-06 11:53:33,"5,8","8,2","60,7"
2017-01-06 12:23:33,"5,8","8,1","61,6"
2017-01-06 12:53:33,"5,8","8,1","61,2"
2017-01-06 13:23:33,"5,8","8,1","62,1"
2017-01-06 13:53:33,"5,8","8,1","62,1"
2017-01-06 14:23:33,"5,8","8,2","62,1"
2017-01-06 14:53:33,"5,8","8,2","62,1"
2017-01-06 15:23:33,"5,8","8,2","62,5"
2017-01-06 15:53:33,"5,8","8,3","60,3"
2017-01-06 16:23:33,"5,8","8,3","61,2"
2017-01-06 16:53:33,"5,8","8,3","61,2"
2017-01-06 17:23:33,"5,8","8,3","60,7"
2017-01-06 17:53:33,"5,8","8,2","59,8"
2017-01-06 18:23:33,"5,8","8,3","61,6"
2017-01-06 18:53:33,"5,8","8,2","61,2"
2017-01-06 19:23:33,"5,8","8,2","61,6"
2017-01-06 19:53:33,"5,8","8,1","61,6"
2017-01-06 20:23:33,"5,8",8,"61,5"
2017-01-06 20:53:33,"5,8",8,"61,5"
2017-01-06 21:23:33,"5,8",8,"61,5"
2017-01-06 21:53:33,"5,8",8,"61,5"
2017-01-06 22:23:33,"5,8",8,"61,5"
2017-01-06 22:53:33,"5,8",8,"61,5"
2017-01-06 23:23:33,"5,8","7,9","61,5"
2017-01-06 23:53:33,"5,8","7,9","61,5"
2017-01-07 00:23:33,"5,8","7,9","61,5"
2017-01-07 00:53:33,"5,8","7,9","61,5"
2017-01-07 01:23:33,"5,8","7,9","61,5"
2017-01-07 01:53:33,"5,8","7,8","61,5"
2017-01-07 02:23:33,"5,8","7,8","61,5"
2017-01-07 02:53:33,"5,8","7,8","61,5"
2017-01-07 03:23:33,"5,8","7,8","61,5"
2017-01-07 03:53:33,"5,8","7,7","61,5"
2017-01-07 04:23:33,"5,8","7,7","61,5"
2017-01-07 04:53:33,"5,8","7,7","61,5"
2017-01-07 05:23:33,"5,8","7,6","61,5"
2017-01-07 05:53:33,"5,8","7,7","61,5"
2017-01-07 06:23:33,"5,8","7,6","61,1"
2017-01-07 06:53:33,"5,8","7,6","61,5"
2017-01-07 07:23:33,"5,8","7,6","61,5"
2017-01-07 07:53:33,"5,8","7,6","61,5"
2017-01-07 08:23:33,"5,8","7,6","61,5"
2017-01-07 08:53:33,"5,8","7,6","61,5"
2017-01-07 09:23:33,"5,8","7,6","61,5"
2017-01-07 09:53:33,"5,8","7,5","61,5"
2017-01-07 10:23:33,"5,8","7,6",62
2017-01-07 10:53:33,"5,8","7,6","61,1"
2017-01-07 11:23:33,"5,8","7,6","59,6"
2017-01-07 11:53:33,"5,8","7,6","61,1"
2017-01-07 12:23:33,"5,8","7,6","59,6"
2017-01-07 12:53:33,"5,8","7,6","61,1"
2017-01-07 13:23:33,"5,8","7,6",62
2017-01-07 13:53:33,"5,8","7,6","61,1"
2017-01-07 14:23:33,"5,8","7,6","60,6"
2017-01-07 14:53:33,"5,8","7,6","61,1"
2017-01-07 15:23:33,"5,8","7,6",62
2017-01-07 15:53:33,"5,8","7,6","60,2"
2017-01-07 16:23:33,"5,8","7,6","59,6"
2017-01-07 16:53:33,"5,8","7,6","59,6"
2017-01-07 17:23:33,"5,8","7,6","59,6"
2017-01-07 17:53:33,"5,8","7,6","59,3"
2017-01-07 18:23:33,"5,8","7,6","60,6"
2017-01-07 18:53:33,"5,8","7,6","61,1"
2017-01-07 19:23:33,"5,8","7,6",62
2017-01-07 19:53:33,"5,8","7,6","62,4"
2017-01-07 20:23:33,"5,8","7,6","62,9"
2017-01-07 20:53:33,"5,8","7,6","62,9"
2017-01-07 21:23:33,"5,8","7,6","62,9"
2017-01-07 21:53:33,"5,8","7,5","62,4"
2017-01-07 22:23:33,"5,8","7,5",62
2017-01-07 22:53:33,"5,8","7,5",62
2017-01-07 23:23:33,"5,8","7,5","62,4"
2017-01-07 23:53:33,"5,8","7,5","62,9"
2017-01-08 00:23:33,"5,8","7,5","61,4"
2017-01-08 00:53:33,"5,8","7,5","62,4"
2017-01-08 01:23:33,"5,8","7,4",62
2017-01-08 01:53:33,"5,8","7,4","62,4"
2017-01-08 02:23:33,"5,8","7,4","62,4"
2017-01-08 02:53:33,"5,8","7,4","62,4"
2017-01-08 03:23:33,"5,8","7,3","62,9"
2017-01-08 03:53:33,"5,8","7,3","62,8"
2017-01-08 04:23:33,"5,8","7,3","62,8"
2017-01-08 04:53:33,"5,8","7,3",61
2017-01-08 05:23:33,"5,8","7,2","61,4"
2017-01-08 05:53:33,"5,8","7,3","62,4"
2017-01-08 06:23:33,"5,8","7,2","62,8"
2017-01-08 06:53:33,"5,8","7,2","61,4"
2017-01-08 07:23:33,"5,8","7,2","62,4"
2017-01-08 07:53:33,"5,8","7,1","62,4"
2017-01-08 08:23:33,"5,8",7,"62,3"
2017-01-08 08:53:33,"5,8","7,1","62,3"
2017-01-08 09:23:33,"5,8",7,"62,3"
2017-01-08 09:53:33,"5,8",7,"62,3"
2017-01-08 10:23:33,"5,8",7,"62,3"
2017-01-08 10:53:33,"5,8",7,"62,3"
2017-01-08 11:23:33,"5,8",7,"62,8"
2017-01-08 11:53:33,"5,8",7,"60,1"
2017-01-08 12:23:33,"5,8","6,9","62,3"
2017-01-08 12:53:33,"5,8",7,"62,8"
2017-01-08 13:23:33,"5,8",7,"62,8"
2017-01-08 13:53:33,"5,8",7,"62,8"
2017-01-08 14:23:33,"5,8",7,"63,2"
2017-01-08 14:53:33,"5,8","7,1","63,2"
2017-01-08 15:23:33,"5,8","7,1","63,2"
2017-01-08 15:53:33,"5,8","7,2",61
2017-01-08 16:23:33,"5,8","7,2","60,5"
2017-01-08 16:53:33,"5,8","7,2","60,5"
2017-01-08 17:23:33,"5,8","7,2","59,6"
2017-01-08 17:53:33,"5,8","7,2",61
2017-01-08 18:23:33,"5,8","7,2","61,4"
2017-01-08 18:53:33,"5,8","7,1","62,4"
2017-01-08 19:23:33,"5,8","7,1","62,8"
2017-01-08 19:53:33,"5,8","7,1","62,8"
2017-01-08 20:23:33,"5,8","7,1","63,2"
2017-01-08 20:53:33,"5,8","7,1","63,2"
2017-01-08 21:23:33,"5,8","7,1","63,2"
2017-01-08 21:53:33,"5,8","7,1","63,2"
2017-01-08 22:23:33,"5,8","7,1","63,6"
2017-01-08 22:53:33,"5,8","7,1","63,2"
2017-01-08 23:23:33,"5,8",7,"63,2"
2017-01-08 23:53:33,"5,8",7,"63,2"
2017-01-09 00:23:33,"5,8",7,"63,2"
2017-01-09 00:53:33,"5,8",7,"63,2"
2017-01-09 01:23:33,"5,8",7,"63,6"
2017-01-09 01:53:33,"5,8",7,"63,6"
2017-01-09 02:23:33,"5,8",7,"63,6"
2017-01-09 02:53:33,"5,8",7,"63,6"
2017-01-09 03:23:33,"5,8",7,"63,6"
2017-01-09 03:53:33,"5,8",7,"63,6"
2017-01-09 04:23:33,"5,8","6,9","63,6"
2017-01-09 04:53:33,"5,8","6,9","63,5"
2017-01-09 05:23:33,"5,8","6,9","63,5"
2017-01-09 05:53:33,"5,8","6,9","63,5"
2017-01-09 06:23:33,"5,8","6,8","63,5"
2017-01-09 06:53:33,"5,8","6,8","63,5"
2017-01-09 07:23:33,"5,8","6,8","63,1"
2017-01-09 07:53:33,"5,8","6,8","63,5"
2017-01-09 08:23:33,"5,8","6,8","63,5"
2017-01-09 08:53:33,"5,8","6,8",61
2017-01-09 09:23:33,"5,8","6,8",61
2017-01-09 09:53:33,"5,8","6,8","60,1"
2017-01-09 10:23:33,"5,8","6,8","59,5"
2017-01-09 10:53:33,"5,8","6,8","59,5"
2017-01-09 11:23:33,"5,8","6,8","59,2"
2017-01-09 11:53:33,"5,8","6,8","58,7"
2017-01-09 12:23:33,"5,8","6,9","59,5"
2017-01-09 12:53:33,"5,8","6,9","60,1"
2017-01-09 13:23:33,"5,8",7,"58,7"
2017-01-09 13:53:33,"5,8",7,"58,7"
2017-01-09 14:23:33,"5,8",7,"58,2"
2017-01-09 14:53:33,"5,8",7,"58,7"
2017-01-09 15:23:33,"5,8",7,"58,7"
2017-01-09 15:53:33,"5,8","6,9","59,2"
2017-01-09 16:23:33,"5,8","6,8","58,7"
2017-01-09 16:53:33,"5,8","6,8","58,7"
2017-01-09 17:23:33,"5,8","6,8","58,7"
2017-01-09 17:53:33,"5,8","6,9","58,2"
2017-01-09 18:23:33,"5,8","6,9","58,2"
2017-01-09 18:53:33,"5,8",7,"58,7"
2017-01-09 19:23:33,"5,8",7,"58,7"
2017-01-09 19:53:33,"5,8",7,"58,7"
2017-01-09 20:23:33,"5,8",7,"60,1"
2017-01-09 20:53:33,"5,8","7,1","60,1"
2017-01-09 21:23:33,"5,8",7,"59,2"
2017-01-09 21:53:33,"5,8",7,"59,2"
2017-01-09 22:23:33,"5,8",7,"58,7"
2017-01-09 22:53:33,"5,8",7,"58,7"
2017-01-09 23:23:33,"5,8",7,"59,2"
2017-01-09 23:53:33,"5,8",7,"59,6"
2017-01-10 00:23:33,"5,8",7,"59,2"
2017-01-10 00:53:33,"5,8","6,9","58,2"
2017-01-10 01:23:33,"5,8",7,"58,2"
2017-01-10 01:53:33,"5,8",7,"57,8"
2017-01-10 02:23:33,"5,8",7,"57,8"
2017-01-10 02:53:33,"5,8",7,"58,7"
2017-01-10 03:23:33,"5,8",7,"57,8"
2017-01-10 03:53:33,"5,8",7,"58,2"
2017-01-10 04:23:33,"5,8",7,"58,2"
2017-01-10 04:53:33,"5,8","7,1","57,8"
2017-01-10 05:23:33,"5,8",7,"57,8"
2017-01-10 05:53:33,"5,8","7,1","58,2"
2017-01-10 06:23:33,"5,8","7,1","58,2"
2017-01-10 06:53:33,"5,8",7,"58,7"
2017-01-10 07:23:33,"5,8",7,"58,7"
2017-01-10 07:53:33,"5,8","7,1","58,2"
2017-01-10 08:23:33,"5,8","7,1","57,8"
2017-01-10 08:53:33,"5,8","7,1","60,2"
2017-01-10 09:23:33,"5,8","7,2","59,6"
2017-01-10 09:53:33,"5,8","7,2","58,7"
2017-01-10 10:23:33,"5,8","7,2","59,2"
2017-01-10 10:53:33,"5,8","7,1","58,3"
2017-01-10 11:23:33,"5,8","7,1","57,8"
2017-01-10 11:53:33,"5,8","7,1","57,8"
2017-01-10 12:23:33,"5,8","7,1","57,8"
2017-01-10 12:53:33,"5,8","7,1","58,7"
2017-01-10 13:23:33,"5,8","7,1","58,7"
2017-01-10 13:53:33,"5,8","7,2","59,2"
2017-01-10 14:23:33,"5,8","7,2","58,3"
2017-01-10 14:53:33,"5,8","7,2","58,7"
2017-01-10 15:23:33,"5,8","7,2","58,3"
2017-01-10 15:53:33,"5,8","7,1","58,7"
2017-01-10 16:23:33,"5,8","7,1","59,2"
2017-01-10 16:53:33,"5,8","7,1","58,2"
2017-01-10 17:23:33,"5,8","7,2","58,7"
2017-01-10 17:53:33,"5,8","7,1","58,3"
2017-01-10 18:23:33,"5,8","7,2","59,6"
2017-01-10 18:53:33,"5,8","7,1","58,7"
2017-01-10 19:23:33,"5,8","7,2","58,7"
2017-01-10 19:53:33,"5,8","7,1","58,3"
2017-01-10 20:23:33,"5,8","7,1","59,2"
2017-01-10 20:53:33,"5,8","7,1","59,2"
2017-01-10 21:23:33,"5,8","7,1","59,2"
2017-01-10 21:53:33,"5,8","7,1","59,2"
2017-01-10 22:23:33,"5,8","7,1","58,7"
2017-01-10 22:53:33,"5,8","7,1","59,2"
2017-01-10 23:23:33,"5,8","7,1","58,7"
2017-01-10 23:53:33,"5,8","7,1","59,2"
2017-01-11 00:23:33,"5,8",7,"59,6"
2017-01-11 00:53:33,"5,8",7,"59,2"
2017-01-11 01:23:33,"5,8",7,"60,1"
2017-01-11 01:53:33,"5,8",7,"58,7"
2017-01-11 02:23:33,"5,8",7,"59,2"
2017-01-11 02:53:33,"5,8",7,"58,7"
2017-01-11 03:23:33,"5,8","6,9","59,2"
2017-01-11 03:53:33,"5,8","6,9","59,2"
2017-01-11 04:23:33,"5,8","6,9","60,5"
2017-01-11 04:53:33,"5,8","6,9","58,7"
2017-01-11 05:23:33,"5,8","6,8","60,1"
2017-01-11 05:53:33,"5,8","6,8","59,5"
2017-01-11 06:23:33,"5,8","6,8","59,2"
2017-01-11 06:53:33,"5,8","6,8","60,1"
2017-01-11 07:23:33,"5,8","6,8","60,5"
2017-01-11 07:53:33,"5,8","6,8","60,5"
2017-01-11 08:23:33,"5,8","6,8","59,5"
2017-01-11 08:53:33,"5,8","6,8","59,5"
2017-01-11 09:23:33,"5,8","6,8","60,1"
2017-01-11 09:53:33,"5,8","6,8","59,2"
2017-01-11 10:23:33,"5,8","6,8","59,2"
2017-01-11 10:53:33,"5,8","6,8","59,2"
2017-01-11 11:23:33,"5,8","6,8","59,2"
2017-01-11 11:53:33,"5,8","6,7","59,2"
2017-01-11 12:23:33,"5,8","6,8","58,7"
2017-01-11 12:53:33,"5,8","6,8","59,5"
2017-01-11 13:23:33,"5,8","6,8","59,2"
2017-01-11 13:53:33,"5,8","6,8","59,2"
2017-01-11 14:23:33,"5,8","6,8","59,5"
2017-01-11 14:53:33,"5,8","6,8","60,1"
2017-01-11 15:23:33,"5,8","6,8","58,7"
2017-01-11 15:53:33,"5,8","6,8","61,3"
2017-01-11 16:23:33,"5,8","6,8","59,5"
2017-01-11 16:53:33,"5,8","6,9","59,5"
2017-01-11 17:23:33,"5,8","6,8","59,2"
2017-01-11 17:53:33,"5,8","6,8","59,5"
2017-01-11 18:23:33,"5,8","6,8","59,5"
2017-01-11 18:53:33,"5,8","6,8","59,2"
2017-01-11 19:23:33,"5,8","6,8","60,5"
2017-01-11 19:53:33,"5,8","6,8","59,5"
2017-01-11 20:23:33,"5,8","6,8",61
2017-01-11 20:53:33,"5,8","6,8","60,1"
2017-01-11 21:23:33,"5,8","6,8","59,5"
2017-01-11 21:53:33,"5,8","6,8","60,1"
2017-01-11 22:23:33,"5,8","6,8","60,5"
2017-01-11 22:53:33,"5,8","6,8","59,2"
