Data,Umidita R.,Batteria,Temperatura
2017-01-02 00:18:50,6,"8,6","59,4"
2017-01-02 00:48:50,6,"8,6","59,4"
2017-01-02 01:18:50,6,"8,6","58,5"
2017-01-02 01:48:50,6,"8,5","59,4"
2017-01-02 02:18:50,6,"8,5","59,8"
2017-01-02 02:48:50,6,"8,5","58,5"
2017-01-02 03:18:50,6,"8,4","59,4"
2017-01-02 03:48:50,6,"8,4","59,8"
2017-01-02 04:18:50,6,"8,4","59,4"
2017-01-02 04:48:50,6,"8,4","58,4"
2017-01-02 05:18:50,6,"8,4","59,4"
2017-01-02 05:48:50,6,"8,4","60,7"
2017-01-02 06:18:50,6,"8,4","59,8"
2017-01-02 06:48:50,6,"8,3","59,8"
2017-01-02 07:18:50,6,"8,3","59,8"
2017-01-02 07:48:50,6,"8,3","59,4"
2017-01-02 08:18:50,6,"8,2","60,7"
2017-01-02 08:48:50,6,"8,2","60,7"
2017-01-02 09:18:50,6,"8,2","58,9"
2017-01-02 09:48:50,6,"8,2","59,4"
2017-01-02 10:18:50,6,"8,2","59,7"
2017-01-02 10:48:50,6,"8,3","58,4"
2017-01-02 11:18:50,6,"8,3","58,9"
2017-01-02 11:48:50,6,"8,3","58,4"
2017-01-02 12:18:50,6,"8,4",58
2017-01-02 12:48:50,6,"8,4",58
2017-01-02 13:18:50,6,"8,4",58
2017-01-02 13:48:50,6,"8,4",58
2017-01-02 14:18:50,6,"8,4",58
2017-01-02 14:48:50,6,"8,4",58
2017-01-02 15:18:50,6,"8,5",58
2017-01-02 15:48:50,6,"8,5",58
2017-01-02 16:18:50,6,"8,5",58
2017-01-02 16:48:50,6,"8,6",58
2017-01-02 17:18:50,6,"8,6",58
2017-01-02 17:48:50,6,"8,6","58,5"
2017-01-02 18:18:50,6,"8,6","58,5"
2017-01-02 18:48:50,6,"8,6","58,5"
2017-01-02 19:18:50,6,"8,6","58,5"
2017-01-02 19:48:50,6,"8,6","58,5"
2017-01-02 20:18:50,6,"8,5",59
2017-01-02 20:48:50,6,"8,5","58,9"
2017-01-02 21:18:50,6,"8,5","58,9"
2017-01-02 21:48:50,6,"8,5","58,9"
2017-01-02 22:18:50,6,"8,5","58,9"
2017-01-02 22:48:50,6,"8,5","58,9"
2017-01-02 23:18:50,6,"8,5","58,9"
2017-01-02 23:48:50,6,"8,5","58,9"
2017-01-03 00:18:50,6,"8,5","58,9"
2017-01-03 00:48:50,6,"8,5","58,9"
2017-01-03 01:18:50,6,"8,5","58,9"
2017-01-03 01:48:50,6,"8,5","58,9"
2017-01-03 02:18:50,6,"8,5","58,9"
2017-01-03 02:48:50,6,"8,4","58,9"
2017-01-03 03:18:50,6,"8,5","58,9"
2017-01-03 03:48:50,6,"8,5","58,9"
2017-01-03 04:18:50,6,"8,5","58,5"
2017-01-03 04:48:50,6,"8,5","58,5"
2017-01-03 05:18:50,6,"8,5","58,5"
2017-01-03 05:48:50,6,"8,5","58,5"
2017-01-03 06:18:50,6,"8,5","58,5"
2017-01-03 06:48:50,6,"8,5","58,5"
2017-01-03 07:18:50,6,"8,5","58,9"
2017-01-03 07:48:50,6,"8,5","58,9"
2017-01-03 08:18:50,6,"8,6","58,9"
2017-01-03 08:48:50,6,"8,5","58,5"
2017-01-03 09:18:50,6,"8,5","58,5"
2017-01-03 09:48:50,6,"8,6","58,5"
2017-01-03 10:18:50,6,"8,5","58,5"
2017-01-03 10:48:50,6,"8,6","58,5"
2017-01-03 11:18:50,6,"8,6","58,5"
2017-01-03 11:48:50,6,"8,6",59
2017-01-03 12:18:50,6,"8,7",59
2017-01-03 12:48:50,6,"8,7",59
2017-01-03 13:18:50,6,"8,7",59
2017-01-03 13:48:50,6,"8,7",59
2017-01-03 14:18:50,6,"8,7",59
2017-01-03 14:48:50,6,"8,7",59
2017-01-03 15:18:50,6,"8,7",59
2017-01-03 15:48:50,6,"8,7",59
2017-01-03 16:18:50,6,"8,8",59
2017-01-03 16:48:50,6,"8,8",59
2017-01-03 17:18:50,6,"8,8",59
2017-01-03 17:48:50,6,"8,8",59
2017-01-03 18:18:50,6,"8,8",59
2017-01-03 18:48:50,6,"8,8","58,5"
2017-01-03 19:18:50,6,"8,7","58,5"
2017-01-03 19:48:50,6,"8,7","58,5"
2017-01-03 20:18:50,6,"8,7","58,5"
2017-01-03 20:48:50,6,"8,7",58
2017-01-03 21:18:50,6,"8,7",58
2017-01-03 21:48:50,6,"8,7",58
2017-01-03 22:18:50,6,"8,7",58
2017-01-03 22:48:50,6,"8,6",58
2017-01-03 23:18:50,6,"8,6",58
2017-01-03 23:48:50,6,"8,6","57,6"
2017-01-04 00:18:50,6,"8,6",58
2017-01-04 00:48:50,6,"8,6","59,4"
2017-01-04 01:18:50,6,"8,6","58,5"
2017-01-04 01:48:50,6,"8,6",58
2017-01-04 02:18:50,6,"8,5",58
2017-01-04 02:48:50,6,"8,5","58,9"
2017-01-04 03:18:50,6,"8,5","59,8"
2017-01-04 03:48:50,6,"8,4","58,5"
2017-01-04 04:18:50,6,"8,4","59,4"
2017-01-04 04:48:50,6,"8,4","58,4"
2017-01-04 05:18:50,6,"8,4","58,9"
2017-01-04 05:48:50,6,"8,4","58,4"
2017-01-04 06:18:50,6,"8,4","58,9"
2017-01-04 06:48:50,6,"8,3","59,8"
2017-01-04 07:18:50,6,"8,3","58,4"
2017-01-04 07:48:50,6,"8,3","59,4"
2017-01-04 08:18:50,6,"8,3","59,8"
2017-01-04 08:48:50,6,"8,3","58,4"
2017-01-04 09:18:50,6,"8,3","59,8"
2017-01-04 09:48:50,6,"8,3","58,4"
2017-01-04 10:18:50,6,"8,2","59,4"
2017-01-04 10:48:50,6,"8,2","58,4"
2017-01-04 11:18:50,6,"8,3","59,7"
2017-01-04 11:48:50,6,"8,3","58,4"
2017-01-04 12:18:50,6,"8,3",58
2017-01-04 12:48:50,6,"8,3",58
2017-01-04 13:18:50,6,"8,3",58
2017-01-04 13:48:50,6,"8,3","59,4"
2017-01-04 14:18:50,6,"8,3","58,4"
2017-01-04 14:48:50,6,"8,3","58,4"
2017-01-04 15:18:50,6,"8,3",58
2017-01-04 15:48:50,6,"8,4",58
2017-01-04 16:18:50,6,"8,4",58
2017-01-04 16:48:50,6,"8,4",58
2017-01-04 17:18:50,6,"8,4",58
2017-01-04 17:48:50,6,"8,4",58
2017-01-04 18:18:50,6,"8,4","59,4"
2017-01-04 18:48:50,6,"8,4","58,4"
2017-01-04 19:18:50,6,"8,4",58
2017-01-04 19:48:50,6,"8,3",58
2017-01-04 20:18:50,6,"8,3","59,8"
2017-01-04 20:48:50,6,"8,3","58,4"
2017-01-04 21:18:50,6,"8,3",58
2017-01-04 21:48:50,6,"8,3",58
2017-01-04 22:18:50,6,"8,2",58
2017-01-04 22:48:50,6,"8,2","57,9"
2017-01-04 23:18:50,6,"8,2","58,9"
2017-01-04 23:48:50,6,"8,2","58,4"
2017-01-05 00:18:50,6,"8,2","57,9"
2017-01-05 00:48:50,6,"8,2","57,9"
2017-01-05 01:18:50,6,"8,2","58,9"
2017-01-05 01:48:50,6,"8,2","58,4"
2017-01-05 02:18:50,6,"8,2","57,9"
2017-01-05 02:48:50,6,"8,1","57,9"
2017-01-05 03:18:50,6,"8,1","59,4"
2017-01-05 03:48:50,6,"8,1","58,4"
2017-01-05 04:18:50,6,"8,1","57,9"
2017-01-05 04:48:50,6,"8,1","57,9"
2017-01-05 05:18:50,6,"8,1","59,4"
2017-01-05 05:48:50,6,"8,1","58,4"
2017-01-05 06:18:50,6,8,"57,9"
2017-01-05 06:48:50,6,8,"58,9"
2017-01-05 07:18:50,6,8,"57,9"
2017-01-05 07:48:50,6,8,"58,9"
2017-01-05 08:18:50,6,8,"58,9"
2017-01-05 08:48:50,6,8,"57,9"
2017-01-05 09:18:50,6,8,"58,4"
2017-01-05 09:48:50,6,"8,1","58,9"
2017-01-05 10:18:50,6,"8,1","58,4"
2017-01-05 10:48:50,6,"8,2","57,9"
2017-01-05 11:18:50,6,"8,2","58,9"
2017-01-05 11:48:50,6,"8,2",57
2017-01-05 12:18:50,6,"8,3","57,6"
2017-01-05 12:48:50,6,"8,3",56
2017-01-05 13:18:50,6,"8,4",58
2017-01-05 13:48:50,6,"8,4","57,6"
2017-01-05 14:18:50,6,"8,4",57
2017-01-05 14:48:50,6,"8,4","57,6"
2017-01-05 15:18:50,6,"8,4",58
2017-01-05 15:48:50,6,"8,4","57,6"
2017-01-05 16:18:50,6,"8,4","57,6"
2017-01-05 16:48:50,6,"8,4",58
2017-01-05 17:18:50,6,"8,4","57,6"
2017-01-05 17:48:50,6,"8,4","57,6"
2017-01-05 18:18:50,6,"8,4","58,4"
2017-01-05 18:48:50,6,"8,3","58,4"
2017-01-05 19:18:50,6,"8,3",58
2017-01-05 19:48:50,6,"8,2","58,9"
2017-01-05 20:18:50,6,"8,2","59,4"
2017-01-05 20:48:50,6,"8,2","59,7"
2017-01-05 21:18:50,6,"8,1","59,7"
2017-01-05 21:48:50,6,"8,1","60,3"
2017-01-05 22:18:50,6,"8,1","60,3"
2017-01-05 22:48:50,6,8,"60,7"
2017-01-05 23:18:50,6,8,"60,7"
2017-01-05 23:48:50,6,8,"60,7"
2017-01-06 00:18:50,6,8,"60,7"
2017-01-06 00:48:50,6,"7,9","60,3"
2017-01-06 01:18:50,6,"7,9","61,5"
2017-01-06 01:48:50,6,"7,9","61,5"
2017-01-06 02:18:50,6,"7,9","61,5"
2017-01-06 02:48:50,6,"7,8","61,5"
2017-01-06 03:18:50,6,"7,8","61,1"
2017-01-06 03:48:50,6,"7,8","62,5"
2017-01-06 04:18:50,6,"7,8","62,1"
2017-01-06 04:48:50,6,"7,7","62,1"
2017-01-06 05:18:50,6,"7,7","62,1"
2017-01-06 05:48:50,6,"7,6","62,4"
2017-01-06 06:18:50,6,"7,6","62,9"
2017-01-06 06:48:50,6,"7,6","62,9"
2017-01-06 07:18:50,6,"7,6","62,4"
2017-01-06 07:48:50,6,"7,4","62,4"
2017-01-06 08:18:50,6,"7,4","61,4"
2017-01-06 08:48:50,6,"7,3",62
2017-01-06 09:18:50,6,"7,2","62,4"
2017-01-06 09:48:50,6,"7,2",62
2017-01-06 10:18:50,6,"7,2","62,4"
2017-01-06 10:48:50,6,"7,2","62,8"
2017-01-06 11:18:50,6,"7,2","62,8"
2017-01-06 11:48:50,6,"7,2","62,4"
2017-01-06 12:18:50,6,"7,3","63,2"
2017-01-06 12:48:50,6,"7,3","63,2"
2017-01-06 13:18:50,6,"7,3","63,2"
2017-01-06 13:48:50,6,"7,3","63,2"
2017-01-06 14:18:50,6,"7,3","63,6"
2017-01-06 14:48:50,6,"7,4","63,6"
2017-01-06 15:18:50,6,"7,3","63,6"
2017-01-06 15:48:50,6,"7,4","62,4"
2017-01-06 16:18:50,6,"7,4","62,4"
2017-01-06 16:48:50,6,"7,4",62
2017-01-06 17:18:50,6,"7,5",62
2017-01-06 17:48:50,6,"7,5","61,4"
2017-01-06 18:18:50,6,"7,4","62,9"
2017-01-06 18:48:50,6,"7,4",62
2017-01-06 19:18:50,6,"7,4","62,9"
2017-01-06 19:48:50,6,"7,3","62,9"
2017-01-06 20:18:50,6,"7,3","62,8"
2017-01-06 20:48:50,6,"7,2","62,8"
2017-01-06 21:18:50,6,"7,2","63,2"
2017-01-06 21:48:50,6,"7,2","63,2"
2017-01-06 22:18:50,6,"7,1","63,2"
2017-01-06 22:48:50,6,"7,1","63,2"
2017-01-06 23:18:50,6,7,"63,2"
2017-01-06 23:48:50,6,7,"63,6"
2017-01-07 00:18:50,6,7,"63,6"
2017-01-07 00:48:50,6,"6,9","63,6"
2017-01-07 01:18:50,6,"6,9","63,5"
2017-01-07 01:48:50,6,"6,8","63,5"
2017-01-07 02:18:50,6,"6,8","64,1"
2017-01-07 02:48:50,6,"6,8","64,1"
2017-01-07 03:18:50,6,"6,8","64,1"
2017-01-07 03:48:50,6,"6,8","64,1"
2017-01-07 04:18:50,6,"6,7","64,1"
2017-01-07 04:48:50,6,"6,7","64,1"
2017-01-07 05:18:50,6,"6,6","63,5"
2017-01-07 05:48:50,6,"6,6","64,1"
2017-01-07 06:18:50,6,"6,6","64,1"
2017-01-07 06:48:50,6,"6,5","64,1"
2017-01-07 07:18:50,6,"6,5",64
2017-01-07 07:48:50,6,"6,4",64
2017-01-07 08:18:50,6,"6,4",64
2017-01-07 08:48:50,6,"6,4",64
2017-01-07 09:18:50,6,"6,4","64,4"
2017-01-07 09:48:50,6,"6,4","64,9"
2017-01-07 10:18:50,6,"6,4","64,9"
2017-01-07 10:48:50,6,"6,4","63,5"
2017-01-07 11:18:50,6,"6,5","63,5"
2017-01-07 11:48:50,6,"6,5","62,7"
2017-01-07 12:18:50,6,"6,5","63,1"
2017-01-07 12:48:50,6,"6,5","63,1"
2017-01-07 13:18:50,6,"6,5","64,4"
2017-01-07 13:48:50,6,"6,5","64,9"
2017-01-07 14:18:50,6,"6,5","63,5"
2017-01-07 14:48:50,6,"6,5","63,1"
2017-01-07 15:18:50,6,"6,5",64
2017-01-07 15:48:50,6,"6,6","63,1"
2017-01-07 16:18:50,6,"6,6","62,7"
2017-01-07 16:48:50,6,"6,6","62,7"
2017-01-07 17:18:50,6,"6,6","62,7"
2017-01-07 17:48:50,6,"6,7","61,3"
2017-01-07 18:18:50,6,"6,7","62,3"
2017-01-07 18:48:50,6,"6,6","62,3"
2017-01-07 19:18:50,6,"6,6","64,1"
2017-01-07 19:48:50,6,"6,5","64,1"
2017-01-07 20:18:50,6,"6,5","64,9"
2017-01-07 20:48:50,6,"6,5","65,3"
2017-01-07 21:18:50,6,"6,5","65,3"
2017-01-07 21:48:50,6,"6,5","64,9"
2017-01-07 22:18:50,6,"6,4","64,4"
2017-01-07 22:48:50,6,"6,4","65,3"
2017-01-07 23:18:50,6,"6,4","64,9"
2017-01-07 23:48:50,6,"6,4","65,3"
2017-01-08 00:18:50,6,"6,4","65,3"
2017-01-08 00:48:50,6,"6,4","64,9"
2017-01-08 01:18:50,6,"6,4","64,4"
2017-01-08 01:48:50,6,"6,3","65,3"
2017-01-08 02:18:50,6,"6,3","65,2"
2017-01-08 02:48:50,6,"6,2","65,2"
2017-01-08 03:18:50,6,"6,2","65,7"
2017-01-08 03:48:50,6,"6,2","65,7"
2017-01-08 04:18:50,6,"6,2","66,1"
2017-01-08 04:48:50,6,"6,2","63,4"
2017-01-08 05:18:50,6,"6,1","64,4"
2017-01-08 05:48:50,6,"6,1","65,2"
2017-01-08 06:18:50,6,6,"65,7"
2017-01-08 06:48:50,6,6,"65,7"
2017-01-08 07:18:50,6,6,"65,7"
2017-01-08 07:48:50,6,6,"65,7"
2017-01-08 08:18:50,6,"5,9","65,2"
2017-01-08 08:48:50,6,"5,9","65,7"
2017-01-08 09:18:50,6,"5,8","65,7"
2017-01-08 09:48:50,6,"5,8","65,6"
2017-01-08 10:18:50,6,"5,8","65,2"
2017-01-08 10:48:50,6,"5,8","65,6"
2017-01-08 11:18:50,6,"5,9","65,6"
2017-01-08 11:48:50,6,"5,9","63,9"
2017-01-08 12:18:50,6,"5,9","65,2"
2017-01-08 12:48:50,6,"5,9","65,7"
2017-01-08 13:18:50,6,"5,9","65,2"
2017-01-08 13:48:50,6,"5,9","65,7"
2017-01-08 14:18:50,6,"5,9",66
2017-01-08 14:48:50,6,"5,9",66
2017-01-08 15:18:50,6,6,"66,5"
2017-01-08 15:48:50,6,6,"65,2"
2017-01-08 16:18:50,6,"6,1","64,8"
2017-01-08 16:48:50,6,"6,1","63,4"
2017-01-08 17:18:50,6,"6,1","62,6"
2017-01-08 17:48:50,6,"6,1",63
2017-01-08 18:18:50,6,"6,1","65,2"
2017-01-08 18:48:50,6,"6,1","64,3"
2017-01-08 19:18:50,6,"6,1","65,7"
2017-01-08 19:48:50,6,6,"65,7"
2017-01-08 20:18:50,6,6,66
2017-01-08 20:48:50,6,6,66
2017-01-08 21:18:50,6,6,"66,5"
2017-01-08 21:48:50,6,6,"66,5"
2017-01-08 22:18:50,6,6,"66,5"
2017-01-08 22:48:50,6,"5,9","66,9"
2017-01-08 23:18:50,6,"5,9","66,9"
2017-01-08 23:48:50,6,"5,9","66,9"
2017-01-09 00:18:50,6,"5,8","66,9"
2017-01-09 00:48:50,6,"5,8","66,9"
2017-01-09 01:18:50,6,"5,8","66,9"
2017-01-09 01:48:50,6,"5,8","66,9"
2017-01-09 02:18:50,6,"5,8","66,9"
2017-01-09 02:48:50,6,"5,8","66,9"
2017-01-09 03:18:50,6,"5,8","67,3"
2017-01-09 03:48:50,6,"5,7","67,3"
2017-01-09 04:18:50,6,"5,7","67,3"
2017-01-09 04:48:50,6,"5,7","67,3"
2017-01-09 05:18:50,6,"5,7","67,3"
2017-01-09 05:48:50,6,"5,6","67,3"
2017-01-09 06:18:50,6,"5,6","67,3"
2017-01-09 06:48:50,6,"5,6","67,3"
2017-01-09 07:18:50,6,"5,6","67,3"
2017-01-09 07:48:50,6,"5,6","67,3"
2017-01-09 08:18:50,6,"5,6","67,3"
2017-01-09 08:48:50,6,"5,6","65,6"
2017-01-09 09:18:50,6,"5,6","64,3"
2017-01-09 09:48:50,6,"5,7","63,9"
2017-01-09 10:18:50,6,"5,8","62,1"
2017-01-09 10:48:50,6,"5,8","61,7"
2017-01-09 11:18:50,6,"5,9","61,2"
2017-01-09 11:48:50,6,"5,9","60,3"
2017-01-09 12:18:50,6,"5,9","59,4"
2017-01-09 12:48:50,6,"5,9",63
2017-01-09 13:18:50,6,"5,9","61,2"
2017-01-09 13:48:50,6,"5,9","61,2"
2017-01-09 14:18:50,6,"5,9","60,3"
2017-01-09 14:48:50,6,6,"60,8"
2017-01-09 15:18:50,6,6,"61,2"
2017-01-09 15:48:50,6,6,"62,2"
2017-01-09 16:18:50,6,6,"60,4"
2017-01-09 16:48:50,6,"6,1",60
2017-01-09 17:18:50,6,"6,1","59,4"
2017-01-09 17:48:50,6,"6,2",59
2017-01-09 18:18:50,6,"6,2","58,6"
2017-01-09 18:48:50,6,"6,2","59,4"
2017-01-09 19:18:50,6,"6,2",60
2017-01-09 19:48:50,6,"6,1","60,4"
2017-01-09 20:18:50,6,"6,1","60,4"
2017-01-09 20:48:50,6,"6,1","61,2"
2017-01-09 21:18:50,6,"6,1","61,2"
2017-01-09 21:48:50,6,"6,1","61,2"
2017-01-09 22:18:50,6,6,"60,9"
2017-01-09 22:48:50,6,6,"60,8"
2017-01-09 23:18:50,6,6,"60,4"
2017-01-09 23:48:50,6,6,"62,2"
2017-01-10 00:18:50,6,"6,1","61,2"
2017-01-10 00:48:50,6,"6,1",60
2017-01-10 01:18:50,6,"6,1",59
2017-01-10 01:48:50,6,"6,2",59
2017-01-10 02:18:50,6,"6,2","58,6"
2017-01-10 02:48:50,6,"6,2","59,4"
2017-01-10 03:18:50,6,"6,2","58,6"
2017-01-10 03:48:50,6,"6,2","59,1"
2017-01-10 04:18:50,6,"6,2","59,4"
2017-01-10 04:48:50,6,"6,2","58,6"
2017-01-10 05:18:50,6,"6,2","58,6"
2017-01-10 05:48:50,6,"6,2","59,1"
2017-01-10 06:18:50,6,"6,2","59,1"
2017-01-10 06:48:50,6,"6,2",60
2017-01-10 07:18:50,6,"6,2","59,1"
2017-01-10 07:48:50,6,"6,3","59,4"
2017-01-10 08:18:50,6,"6,2","58,6"
2017-01-10 08:48:50,6,"6,2","59,4"
2017-01-10 09:18:50,6,"6,2","61,2"
2017-01-10 09:48:50,6,"6,2",60
2017-01-10 10:18:50,6,"6,2","60,4"
2017-01-10 10:48:50,6,"6,3","59,4"
2017-01-10 11:18:50,6,"6,3","59,1"
2017-01-10 11:48:50,6,"6,3","58,6"
2017-01-10 12:18:50,6,"6,3","58,6"
2017-01-10 12:48:50,6,"6,3","59,4"
2017-01-10 13:18:50,6,"6,3",60
2017-01-10 13:48:50,6,"6,3","60,9"
2017-01-10 14:18:50,6,"6,3","59,1"
2017-01-10 14:48:50,6,"6,3","59,1"
2017-01-10 15:18:50,6,"6,3","59,4"
2017-01-10 15:48:50,6,"6,3","59,4"
2017-01-10 16:18:50,6,"6,3","60,9"
2017-01-10 16:48:50,6,"6,3","59,4"
2017-01-10 17:18:50,6,"6,4",60
2017-01-10 17:48:50,6,"6,4","59,1"
2017-01-10 18:18:50,6,"6,4","58,6"
2017-01-10 18:48:50,6,"6,4","59,1"
2017-01-10 19:18:50,6,"6,4","59,1"
2017-01-10 19:48:50,6,"6,3","59,5"
2017-01-10 20:18:50,6,"6,4","60,4"
2017-01-10 20:48:50,6,"6,4","60,9"
2017-01-10 21:18:50,6,"6,3","60,9"
2017-01-10 21:48:50,6,"6,3","60,9"
2017-01-10 22:18:50,6,"6,3",60
2017-01-10 22:48:50,6,"6,3","60,9"
2017-01-10 23:18:50,6,"6,3","60,4"
2017-01-10 23:48:50,6,"6,2","59,4"
2017-01-11 00:18:50,6,"6,2","59,4"
2017-01-11 00:48:50,6,"6,2","61,2"
2017-01-11 01:18:50,6,"6,2",60
2017-01-11 01:48:50,6,"6,2","60,4"
2017-01-11 02:18:50,6,"6,1","61,2"
2017-01-11 02:48:50,6,"6,1","61,2"
2017-01-11 03:18:50,6,6,"62,2"
2017-01-11 03:48:50,6,6,"61,8"
2017-01-11 04:18:50,6,6,"61,2"
2017-01-11 04:48:50,6,6,"61,2"
2017-01-11 05:18:50,6,"5,9","62,2"
2017-01-11 05:48:50,6,"5,9","62,1"
2017-01-11 06:18:50,6,"5,8","62,1"
2017-01-11 06:48:50,6,"5,8",63
2017-01-11 07:18:50,6,"5,8","62,1"
2017-01-11 07:48:50,6,"5,8",63
2017-01-11 08:18:50,6,"5,8","61,7"
2017-01-11 08:48:50,6,"5,8","62,1"
2017-01-11 09:18:50,6,"5,8",63
2017-01-11 09:48:50,6,"5,8","61,7"
2017-01-11 10:18:50,6,"5,8","61,2"
2017-01-11 10:48:50,6,"5,8","61,7"
2017-01-11 11:18:50,6,"5,8","61,2"
2017-01-11 11:48:50,6,"5,9","61,2"
2017-01-11 12:18:50,6,"5,9",60
2017-01-11 12:48:50,6,"5,9","60,3"
2017-01-11 13:18:50,6,"5,9","61,2"
2017-01-11 13:48:50,6,"5,9","62,1"
2017-01-11 14:18:50,6,"5,9","62,6"
2017-01-11 14:48:50,6,"5,9","61,2"
2017-01-11 15:18:50,6,"5,9","61,2"
2017-01-11 15:48:50,6,"5,9",63
2017-01-11 16:18:50,6,"5,9","61,8"
2017-01-11 16:48:50,6,"5,9","62,1"
2017-01-11 17:18:50,6,"5,9","61,2"
2017-01-11 17:48:50,6,"5,9","60,8"
2017-01-11 18:18:50,6,"5,9","62,1"
2017-01-11 18:48:50,6,"5,9","61,2"
2017-01-11 19:18:50,6,"5,9","62,1"
2017-01-11 19:48:50,6,"5,9","62,1"
2017-01-11 20:18:50,6,"5,9","62,6"
2017-01-11 20:48:50,6,"5,8","61,8"
2017-01-11 21:18:50,6,"5,8","62,6"
2017-01-11 21:48:50,6,"5,8",63
2017-01-11 22:18:50,6,"5,8","61,2"
2017-01-11 22:48:50,6,"5,8","62,1"
2017-01-11 23:18:50,6,"5,8","61,7"
2017-01-11 23:48:50,6,"5,8","62,1"
2017-01-12 00:18:50,6,"5,7","61,7"
2017-01-12 00:48:50,6,"5,7","62,6"
2017-01-12 01:18:50,6,"5,7","62,1"
2017-01-12 01:48:50,6,"5,7","60,3"
2017-01-12 02:18:50,6,"5,7","60,3"
2017-01-12 02:48:50,6,"5,7","58,5"
2017-01-12 03:18:50,6,"5,7","60,3"
2017-01-12 03:48:50,6,"5,7","58,5"
2017-01-12 04:18:50,6,"5,7","57,2"
2017-01-12 04:48:50,6,"5,6","56,6"
2017-01-12 05:18:50,6,"5,6",58
2017-01-12 05:48:50,6,"5,6","56,6"
2017-01-12 06:18:50,6,"5,6","55,6"
2017-01-12 06:48:50,6,"5,6","55,3"
2017-01-12 07:18:50,6,"5,6","54,8"
2017-01-12 07:48:50,6,"5,6","54,3"
2017-01-12 08:18:50,6,"5,6","54,3"
2017-01-12 08:48:50,6,"5,6","54,3"
2017-01-12 09:18:50,6,"5,7","54,3"
2017-01-12 09:48:50,6,"5,7","56,2"
2017-01-12 10:18:50,6,"5,7","55,7"
2017-01-12 10:48:50,6,"5,7","55,3"
2017-01-12 11:18:50,6,"5,8","54,8"
2017-01-12 11:48:50,6,"5,8","54,8"
2017-01-12 12:18:50,6,"5,8","54,3"
2017-01-12 12:48:50,6,"5,8","54,3"
2017-01-12 13:18:50,6,"5,8","54,3"
2017-01-12 13:48:50,6,"5,8","54,8"
2017-01-12 14:18:50,6,"5,9","54,8"
2017-01-12 14:48:50,6,"5,9","54,8"
2017-01-12 15:18:50,6,"5,9","54,8"
2017-01-12 15:48:50,6,"5,9","54,8"
2017-01-12 16:18:50,6,6,"54,4"
2017-01-12 16:48:50,6,6,"54,4"
2017-01-12 17:18:50,6,6,"54,8"
2017-01-12 17:48:50,6,6,"54,8"
2017-01-12 18:18:50,6,6,"54,8"
2017-01-12 18:48:50,6,6,"54,8"
2017-01-12 19:18:50,6,6,"54,8"
2017-01-12 19:48:50,6,6,"54,8"
2017-01-12 20:18:50,6,6,"54,8"
2017-01-12 20:48:50,6,6,"54,8"
2017-01-12 21:18:50,6,6,"55,3"
2017-01-12 21:48:50,6,6,"55,3"
2017-01-12 22:18:50,6,6,"55,7"
2017-01-12 22:48:50,6,6,"55,7"
2017-01-12 23:18:50,6,6,"56,3"
2017-01-12 23:48:50,6,6,"56,3"
